language	year	period	date	sentence
english	2020	Pre-ChatGPT	2020-09-03	Abela had attempted to justify the move as necessary at the time as a way of controlling coronavirus infections in the country.
english	2020	Pre-ChatGPT	2020-11-26	Aberdeenshire Council said they first considered the removal of the town centre restrictions in September but did not go ahead with this after coronavirus infections began to rise.
english	2020	Pre-ChatGPT	2020-09-02	A Black man was shot and killed by County sheriff’s deputies after he was stopped for a traffic violation while riding a bike, then ran from police, punched one officer and then “made a motion” toward a gun on the ground, authorities said.
english	2020	Pre-ChatGPT	2020-06-23	A Black passenger says he asked a flight attendant if he could change seats if any were open.
english	2020	Pre-ChatGPT	2020-04-28	A booby-trapped tanker truck exploded in the Syrian city of Afrin, killing or injuring dozens of civilians (Tuesday, April 28, 2020).
english	2020	Pre-ChatGPT	2020-02-17	About $1.07billion is required to construct Section V of the East-West Road, Oron in Akwa Ibom state to Calabar, Cross River State.
english	2020	Pre-ChatGPT	2020-06-19	About 46,000 people were paid a total of 20 million pounds — the equivalent of 40 percent of all annual government spending at the time — after the freeing of slaves in British colonies in the Caribbean, Mauritius and southern Africa.
english	2020	Pre-ChatGPT	2020-04-05	About 7,000 have been quarantined in the central Punjab city Lahore, while in southern Sindh province up to 8,000 Tablighis have been quarantined, government officials said.
english	2020	Pre-ChatGPT	2020-05-28	About a half of them I wrote within a week, and I think that helps to make it feel like it was all the same thing.
english	2020	Pre-ChatGPT	2020-09-11	“About to end a decade long relationship with,” wrote another.
english	2020	Pre-ChatGPT	2020-12-21	About two weeks later, Alden entered the Avidia Savings Bank on Maple Street in Marlborough and told the tellers, “Give me all your money so no one gets hurt.
english	2020	Pre-ChatGPT	2020-10-30	ABOVE PHOTO: A boy stands in front of two paintings of Chadwick Boseman during the opening of an art exhibit honoring the actor in his hometown of Anderson, S.C. on Thursday, Oct. 22, 2020.
english	2020	Pre-ChatGPT	2020-02-24	Absence may be making the heart grow fonder.
english	2020	Pre-ChatGPT	2020-08-10	ABS head of household surveys Michelle Marquardt said the majority of funds were either used to pay household bills, put into savings or spent on food consumption.
english	2020	Pre-ChatGPT	2020-02-04	A building along with three vehicles were shot at.
english	2020	Pre-ChatGPT	2020-01-07	A ‘call-in’ enables councillors to ask for a decision the cabinet has taken to be looked at again.
english	2020	Pre-ChatGPT	2020-09-28	"A calls Patty's presence in the trailer a ""minstrel show."
english	2020	Pre-ChatGPT	2020-01-31	A candidate using populist slogans that plays to people’s fears (Jews are dangerous, for example), people not convinced that he can actually win and think the voters can see through his lies, and so on.
english	2020	Pre-ChatGPT	2020-11-13	A candid insight from Greg Dyke into his managerial style while he was director-general of the BBC.
english	2020	Pre-ChatGPT	2020-10-11	"A car carrying Atambayev, who participated at the bloc's rally, was hit with ""live ammunition"" according to his spokeswoman Joldubayeva, who was also at the rally."
english	2020	Pre-ChatGPT	2020-12-21	"A car with the message ""CCP is the real source of the virus"" in Chinese and English driving through Melbourne during an End CCP car rally on Dec. 20, 2020."
english	2020	Pre-ChatGPT	2020-08-22	Accessing employment was difficult for many trans people in non-pandemic times and the economic slowdown has had a severe impact on many in the community, added Peek.
english	2020	Pre-ChatGPT	2020-01-18	Accies capitalised on their dominance to double their advantage in the 27th minute.
english	2020	Pre-ChatGPT	2020-12-21	Accompanied by a music video, it is the perfect homage to the state's beautiful winters.
english	2020	Pre-ChatGPT	2020-11-21	Accordingly, I am, once again, calling upon the current government to start a conversation on crime and the penal system, as part of an effort to develop a credible crime fighting strategy.
english	2020	Pre-ChatGPT	2020-01-24	Accordingly, we have instructed our lawyers to formally request the judge to have the next hearing in open court and have this settled before the date of hearing so that everyone who wants to attend can attend and hear the legal arguments.
english	2020	Pre-ChatGPT	2020-06-29	According to a BYU spokesman, Clay hasn't been employed at the university since mid-April, Daily Mail reported.
english	2020	Pre-ChatGPT	2020-06-19	According to a flier posted to Facebook a march will go on the sidewalk from Main Street to Milwaukee Street, to Division Street, down Second Street and back to 10 Club Park.
english	2020	Pre-ChatGPT	2020-05-22	According to Amanke, Gov. Ben Ayade carefully selected members of the board for the job of promoting secondary education.
english	2020	Pre-ChatGPT	2020-12-01	According to a release from the Jefferson County Coroner’s Office, the accident occurred in the early-morning hours of Friday, Nov. 27, as William Wayne Lynn drove his Jeep Wrangler into Coleman Lake in McCalla.
english	2020	Pre-ChatGPT	2020-11-14	According to a release from the service, officers were called to a business in the 1100 block of Angus just after 10 p.m. following reports of a woman outside the business who appeared to be intoxicated and causing a disturbance.
english	2020	Pre-ChatGPT	2020-08-06	According to a report from the Los Alamos Lab, it was decided “extensive inquiry into such details would indicate the concern of the program…with the possibility of milk contamination and alarm an already worried community.”
english	2020	Pre-ChatGPT	2020-07-05	According to Arya, nearly 500 beds are available across the district in tertiary healthcare settings and a CRPF hospital.
english	2020	Pre-ChatGPT	2020-02-16	According to Burna, the same people who wish him well to his face secretly want him to fail.
english	2020	Pre-ChatGPT	2020-07-01	According to documents in the author’s possession, during 2017 Uztex negotiated an order for US$84 million in textile machinery from Rieter.
english	2020	Pre-ChatGPT	2020-09-30	According to 'Entertainment Weekly,' Jenkins has signed on to direct a follow-up to Jon Favreau's 2019 film.
english	2020	Pre-ChatGPT	2020-08-10	According to former state epidemiologist Michael Osterholm, whom Walz has advertised among his brain trust, the virus will infect some 70 percent of Minnesotans.
english	2020	Pre-ChatGPT	2020-08-10	According to Giuffre’s recollection, all of the instances with Prince Andrew occurred while she was a teenager.
english	2020	Pre-ChatGPT	2020-11-04	According to global statistics, the online gambling industry is expected to grow from $58.9 billion in 2019 to $66.7 billion in 2020.
english	2020	Pre-ChatGPT	2020-07-01	According to he disabled the alarm system and began unpacking his bags and charging his phone before being caught.
english	2020	Pre-ChatGPT	2020-09-02	“According to hospital management, he never worked without supervision, and was also not allowed to prescribe medication.
english	2020	Pre-ChatGPT	2020-03-19	According to media reports, a minor was raped in Lakhimpur district and her nose was slit.
english	2020	Pre-ChatGPT	2020-01-07	According to official data, an area the size of South Korea has now been destroyed by the bushfires.
english	2020	Pre-ChatGPT	2020-02-20	According to our guidance, we expect to maintain the key ECB interest rates “at their present or lower level until the inflation outlook robustly converges to a level sufficiently close to, but below, 2% within the projection horizon.”
english	2020	Pre-ChatGPT	2020-10-13	According to police, White inserted himself into a dangerous situation, but his family said he’s a political prisoner in his own state.
english	2020	Pre-ChatGPT	2020-04-01	According to reports, Professor Akanbi was a lecturer at the Department of Business Law, Faculty of Law at the University of Ilorin prior to his new appointment.
english	2020	Pre-ChatGPT	2020-08-10	According to Sky Sports, of the pair it is Havertz who “is the one who is most keen to move as soon as possible”.
english	2020	Pre-ChatGPT	2020-03-08	According to sources, the couple was in contact with the ISIS unit from Afghanistan's Khorasan province and they were allegedly planning to carry out a suicide attack in Delhi.
english	2020	Pre-ChatGPT	2020-08-18	According to the arrest report, Eason committed assault “with a deadly weapon, a Springfield handgun, by hitting James Spivey in the back of the neck and on his back with the handgun.”
english	2020	Pre-ChatGPT	2020-03-19	According to the Board of Cosmetology, they are working together to connect business owners with assistance.
english	2020	Pre-ChatGPT	2020-11-20	According to the casting call, Ryan Wilder is a female in her mid-late 20s and the complete opposite of Kate Kane.
english	2020	Pre-ChatGPT	2020-07-25	According to the CIO, HHS Protect coordinates data from 6,200 hospitals across the United States, including numbers of ventilators, hospital beds, ER admittance, and discharge, lab test data across the U.S., warehouse implications, and nursing home data.
english	2020	Pre-ChatGPT	2020-08-02	According to the Cross Bore Safety Association, this is not an uncommon condition and, although statistics vary, some estimates suggest that it occurs at an average rate of 0.4 cross-bores per mile of sewer line.
english	2020	Pre-ChatGPT	2020-01-03	According to the DeKalb County Police, she sent text messages to the father threatening to kill the child and said she already had.
english	2020	Pre-ChatGPT	2020-01-21	According to the email from Teague, many students and passersby agree that the cleanup was unnecessary.
english	2020	Pre-ChatGPT	2020-11-15	According to the International Meteor Organisation, the showers that are currently active are the Southern Taurids, the Northern Taurids and the Leonids.
english	2020	Pre-ChatGPT	2020-10-23	According to the labourer, the bandits escaped with $70,000 in cash, a Seiko wrist watch valued at $60,000, two pairs of gold earrings and a quantity of artificial jewellery.
english	2020	Pre-ChatGPT	2020-12-21	According to the MTN Rules and Regulations, a game will not continue if there are over five cases.
english	2020	Pre-ChatGPT	2020-05-28	According to the organization, the Hockey Nova Scotia Award of Merit is presented to an individual who has served hockey faithfully and made a significant contribution to the game.
english	2020	Pre-ChatGPT	2020-11-15	According to the President of the Eniong Abatim Association, since the woman has merited the position of Chief Judge as part of her career, she should not be denied since there is nothing incriminating against her.
english	2020	Pre-ChatGPT	2020-08-10	According to the professors, biomimicry is the intersection of biology and engineering.
english	2020	Pre-ChatGPT	2020-05-19	According to the release, the test was administered by a nurse and results will be sent within three to five days.
english	2020	Pre-ChatGPT	2020-08-06	According to the report, doctors, “other professionals” and their accompanying family members were sent back to North Korea between Nov. 2019 and Feb. 2020 after Angola “renounced the bilateral cooperation agreement in the field of health with the DPRK.”
english	2020	Pre-ChatGPT	2020-01-09	According to the reports, she was said to have called it quit as a nun two months ago before going on to release her pre-wedding photos.
english	2020	Pre-ChatGPT	2020-02-24	According to the statement, Governor Abiodun, However, was able to convince officials of the Bank that he would see to the judicious application of the fund with the developmental programmes, already earmarked for execution in various parts of the State.
english	2020	Pre-ChatGPT	2020-01-07	According to the statement, Muri was a recipient of many commendations for excellent performance, the latest of which was the DIG’s Commendation for Devotion and Adherence to Constitutional Duty and Core Values of the Nigeria Police Force in 2015.
english	2020	Pre-ChatGPT	2020-01-31	According to the study: “There is a preference for lifestyle modification to achieve weight loss”.
english	2020	Pre-ChatGPT	2020-08-17	According to the top court, shortfalls in the party's accounting in 2014 and 2015 did not allow to establish the origin of the money taken from the party's cash box to a bank and paid into the party's bank account.
english	2020	Pre-ChatGPT	2020-09-11	According to WCPO, six male students were cited during the bust.
english	2020	Pre-ChatGPT	2020-11-15	AC/DC: ‘We’ve never had anything but great times in Ireland’
english	2020	Pre-ChatGPT	2020-12-18	A certificate of deposit is a deposit you make with a bank that includes the promise that you won’t withdraw the money for a set period of time.
english	2020	Pre-ChatGPT	2020-08-10	A cheaper Xbox might sway some PlayStation fans.
english	2020	Pre-ChatGPT	2020-03-29	A Chinese corporation promised to replace thousands of faulty Coronavirus test kits.
english	2020	Pre-ChatGPT	2020-06-23	A class ring found at the side of an Oklahoma road was returned to its owner -- a New Mexico woman who hadn't seen the ring in more than 35 years.
english	2020	Pre-ChatGPT	2020-06-13	A clinic in Cameroon’s capital provides rare trauma therapy for those affected.
english	2020	Pre-ChatGPT	2020-09-11	Acne is one of the most common skin conditions, affecting more than 9% of the population.
english	2020	Pre-ChatGPT	2020-01-13	A coalition of civil society organizations has called for the immediate resignation of the Deputy Senate President, Sen. Ovie Omo-Agege for concealing his conviction by the State Bar Court of California, from INEC and the Nigerian Senate.
english	2020	Pre-ChatGPT	2020-01-26	A collection that began in childhood is now the focus of a new exhibit at the Bryant Museum on the campus of The University of Alabama.
english	2020	Pre-ChatGPT	2020-07-17	A company statement indicated locations west of Toronto would reopen as soon as Stage 3 rules take effect in the region.
english	2020	Pre-ChatGPT	2020-01-03	A concealed-carry license holder who knows the woman fired shots at them, but no one was injured.
english	2020	Pre-ChatGPT	2020-02-07	Acosta said he doesn’t vote in the presidential election so as to keep himself a “news monk.”
english	2020	Pre-ChatGPT	2020-02-07	A couple accused of murdering their adopted son in India for his life insurance payout cannot be extradited because it would breach their human rights, British judges ruled yesterday.
english	2020	Pre-ChatGPT	2020-02-19	A couple of specific soundbites had me marking out.
english	2020	Pre-ChatGPT	2020-02-04	A couple people noted classes take at least six months and certification requirements keep getting tougher.
english	2020	Pre-ChatGPT	2020-03-29	A crisis is a moment when the nation needs you.
english	2020	Pre-ChatGPT	2020-07-11	Across the border in Virginia, Carroll County has 245 confirmed cases with 9 deaths, Galax has 287 with 16 deaths, Grayson County has 91 cases and 4 deaths, while Patrick County has 48 cases and 1 death.
english	2020	Pre-ChatGPT	2020-02-04	“Across the U.S. more than 43,000 companies employing 2 million Americans, export products to Canada and Mexico,” Kent said.
english	2020	Pre-ChatGPT	2020-11-13	Acting on PPMC’s advise, Chairman of IPMAN Kano, Bauchi, Jigawa and Katsina States, Bashir Dan-Mallam, ordered for an upward review of petrol price.
english	2020	Pre-ChatGPT	2020-12-01	Activate your account by confirming your email address.
english	2020	Pre-ChatGPT	2020-08-18	Actress and political activist Eva Longoria won praise for her hosting abilities on the first night of the Democratic National Convention last night.
english	2020	Pre-ChatGPT	2020-05-31	"Actress Sonam Kapoor's sister and producer of ""Veere Di Wedding Rhea Kapoor commented: ""Texture bro."
english	2020	Pre-ChatGPT	2020-09-28	Adams immediately motioned to be replaced and angrily threw his helmet to the ground.
english	2020	Pre-ChatGPT	2020-11-15	Adams-Kaonohi, who set a career-high with 55 assists against TCU, was also vocal on the team’s mental progression throughout the match.
english	2020	Pre-ChatGPT	2020-04-05	Adams said she was looking forward to a visit by a Department of Health to screen residents in the area on Tuesday.
english	2020	Pre-ChatGPT	2020-08-04	Adapted by Mamet from his own stage play, is a dramatic two-hander starring William H. Macy and Debra Eisenstadt as a professor and student grappling over their opaque sexual relationship.
english	2020	Pre-ChatGPT	2020-03-14	Adaptive cruise control and GM's safety alert seat will be available on upper trims.
english	2020	Pre-ChatGPT	2020-11-20	Add a little lap steel and piano to taste.
english	2020	Pre-ChatGPT	2020-11-04	Added GSA partner Michael Gorfaine, “She had all this talent as a representative and, as a colleague, she was detail-oriented and homework-driven — and had all that wrapped around a core of loving music, decency and integrity.
english	2020	Pre-ChatGPT	2020-10-28	Add flour and stir; allow to cook for 1 to 2 minutes.
english	2020	Pre-ChatGPT	2020-04-28	Add in the human element with misunderstandings, mistakes, and sometimes conflict with nowhere else to go.
english	2020	Pre-ChatGPT	2020-10-31	Addis Ababa — The Chinese prominent Steel industry, firm, Chongqing Iron and Steel Design Institute (CISDI Group Co., Ltd.), expressed interest to look into the possibility of investment in Ethiopia on Iron and Steel sector.
english	2020	Pre-ChatGPT	2020-05-12	Additional information regarding these risks can be found in our Annual Report on Form 10-K for the year ended December 31, 2019.
english	2020	Pre-ChatGPT	2020-12-19	Additionally, an urbanistic redesign of the green areas regarding new buildings can maintain an equilibrium between nature and city elements.
english	2020	Pre-ChatGPT	2020-04-28	Additionally, more lawsuits mean more liability insurance payouts, which increase premiums and increase the cost of health care for all Coloradans.
english	2020	Pre-ChatGPT	2020-07-17	Additionally, more than 40,000 households are said to have been visited by community health workers and more than 273,000 people have been provided health and safety information.
english	2020	Pre-ChatGPT	2020-08-17	Additionally, the duration of infectiousness in most people with COVID-19 is no longer than 10 days after symptoms begin and no longer than 20 days in people with severe illness or those who are severely immunocompromised.”
english	2020	Pre-ChatGPT	2020-04-29	Additionally, Whitten said, the county can expect reduced local income tax funds because residents who aren’t working won’t be paying as much in taxes.
english	2020	Pre-ChatGPT	2020-04-29	Additional proportionate border measures are in place in Australia, with biosecurity and border security staff processing passengers from three direct flights a week from Wuhan to Sydney.
english	2020	Pre-ChatGPT	2020-04-26	Additional testing of plant workers and temperature scans as employees enter the facilities will likely become key in screening workers for symptoms moving forward, he said.
english	2020	Pre-ChatGPT	2020-05-09	Addressing a meeting to review the novel coronavirus situation in the state, Gehlot said, “A standard operating procedure (SOP) has been released to facilitate inter-state and inter district movement as per the directions of Government of India.
english	2020	Pre-ChatGPT	2020-05-03	”A debate rages in Europe today On the role of multicultural policies in stimulating religiously motivated extremism, Islamism in particular.
english	2020	Pre-ChatGPT	2020-12-21	Adefisoye, the only member of SDP, one of the opposition parties in the House of Representatives, quit the party.
english	2020	Pre-ChatGPT	2020-05-31	A Denver Police officer is taunted by a man during a protest outside the State Capitol over the death of George Floyd, Saturday, May 30, 2020, in Denver.
english	2020	Pre-ChatGPT	2020-08-12	A direct link to the article seems to have been moved from TSR’s site for reasons unknown to us.
english	2020	Pre-ChatGPT	2020-09-02	Adjusted SG&A for the quarter was $148 million compared to $218 million in the prior year, a decrease of $70 million, a little over half of these savings we will consider one-time.
english	2020	Pre-ChatGPT	2020-01-16	Administrators have also recommended an increase in student fees and housing rates.
english	2020	Pre-ChatGPT	2020-09-02	Adnoc signs $5.5b real estate deal with Apollo-.
english	2020	Pre-ChatGPT	2020-08-25	“A doctor’s world is not so simple; you cannot take a leave because of your personal problems, especially in India, where the number of doctors is anyway restricted,” she remarked.
english	2020	Pre-ChatGPT	2020-05-09	A donation of £1,000 has been given to Oban High School toward making visors for front line workers and another £1,000 has gone to Benderloch-based Owen Sails for materials it needs to keep making scrubs and gowns for medical staff.
english	2020	Pre-ChatGPT	2020-11-01	A doubling of U.S. aquaculture production could create an additional 50,000 direct and indirect jobs, including in coastal states, like Maine, where jobs are often limited and seasonally dependent, to provide year-round employment for fishing communities.
english	2020	Pre-ChatGPT	2020-08-25	A drug-fuelled hoon who spun his stolen car out-of-control in a fatal crash in Cranbourne, killing two of his friends, has been jailed.
english	2020	Pre-ChatGPT	2020-09-09	Advancement quilters and also embroiderers will absolutely fall for the Bernina 530 sewing maker.
english	2020	Pre-ChatGPT	2020-01-27	Advances in medical science over the several last decades have emphasized the importance of sleep in terms of professional athlete’s ability to recover quicker.
english	2020	Pre-ChatGPT	2020-11-11	A DVD recording of ISA’s Armistice Day Recital is being specially produced for local veterans.
english	2020	Pre-ChatGPT	2020-10-02	Adventurous Stills out of Tempe is crafting spirits that go beyond the age-old macro distilleries.
english	2020	Pre-ChatGPT	2020-05-31	Aerial shots showed hundreds of activists marching to the building flanked by police cars along the side of the road.
english	2020	Pre-ChatGPT	2020-12-29	A fan added: “That’s arguably the most Jedi thing any character has ever done in any of these movies ever, and probably the truest realization of Yoda’s teachings we’ve ever seen.”
english	2020	Pre-ChatGPT	2020-07-11	A federal judge in Indiana has halted the first federal execution planned in 17 years, citing concerns over the by the victims’ family.
english	2020	Pre-ChatGPT	2020-11-21	A few officials did not know about the streets of the locality.
english	2020	Pre-ChatGPT	2020-09-11	A few other remedies may help you fight pimples naturally, including applying apple cider vinegar to the skin, limiting your dairy intake, and reducing stress levels.
english	2020	Pre-ChatGPT	2020-02-24	A few weeks later, I started getting panic attacks every time I saw him, and I knew something wasn’t right.”
english	2020	Pre-ChatGPT	2020-08-17	Affinity players, in the early game, should always pay two life for the Phyrexian black mana cost.
english	2020	Pre-ChatGPT	2020-09-27	Affixed to the document were the signatures of 26 top leaders in the House as well as leaders of major blocs and parties.
english	2020	Pre-ChatGPT	2020-03-06	Affleck takes to the role of a hot-tempered coach like a duck to water, and the character, as written, plays on his innate qualities: a dry and snarky wit that makes him a lovable jerk, but a jerk nonetheless.
english	2020	Pre-ChatGPT	2020-02-20	A fire was reported at 2:25 a.m. yesterday at Northern Metal's plant at 12432 Energy Drive in Becker.
english	2020	Pre-ChatGPT	2020-05-11	A first type of conventional DCs continuously scan the body for dangerous invaders, even when there is no infection.
english	2020	Pre-ChatGPT	2020-07-04	A fisherman shows off his catch from Laguna de Bay as he and other fishers dock at the Binangonan port in Rizal where a boat en route to Talim Island takes people and cargo on board.
english	2020	Pre-ChatGPT	2020-02-09	A flyby of Venus on the day after Christmas will sap some of its energy and let it spiral closer toward the sun.
english	2020	Pre-ChatGPT	2020-10-23	A fourth-grader in Roswell, New Mexico, has been walking to his shuttered elementary school to do his classwork over the building’s WiFi because he didn’t have internet access at home.
english	2020	Pre-ChatGPT	2020-12-05	A free 3-D printable paper chess set template from designed by Gary French is the best option for most people.
english	2020	Pre-ChatGPT	2020-04-24	African Development Bank has launched the world’s biggest social bond to date (called Fight COVID-19) by selling $3 billion of notes.
english	2020	Pre-ChatGPT	2020-10-02	A friend who organized a musical festival in New York City asked Deerhoof to participate.
english	2020	Pre-ChatGPT	2020-11-06	After ABC ended its coverage, the network's White House correspondent, Jonathan Karl, also said there was no evidence of illegal votes.
english	2020	Pre-ChatGPT	2020-01-03	After a first film that self-consciously (and successfully) replicated wears deconstruction on its sleeve and spouts it in every line of dialogue.
english	2020	Pre-ChatGPT	2020-05-31	After a game, Caolan comes running on the pitch and gives you a big hug, things like that are definitely a motivating factor to keep playing.
english	2020	Pre-ChatGPT	2020-02-13	After all, everything is cyclical and few things are really new.
english	2020	Pre-ChatGPT	2020-07-27	After all, we have a system that's largely built on selfreporting.
english	2020	Pre-ChatGPT	2020-07-19	After all, you do not want to be stranded on the road with the rains coming down on you.
english	2020	Pre-ChatGPT	2020-10-30	After an attack and counterattack that together cost both sides more than 4,000 casualties, the Japanese withdrew.
english	2020	Pre-ChatGPT	2020-04-03	After a report yesterday claimed the launch to be on 15 April, the latest one suggests that it might go official today!
english	2020	Pre-ChatGPT	2020-07-04	After arriving in New Zealand they bought a car and a caravan and started making their way south across the country.
english	2020	Pre-ChatGPT	2020-06-20	After a season in Houston, Pippen went to the Portland Trailblazers, where he had the highest-paying years of his career.
english	2020	Pre-ChatGPT	2020-11-26	After Buzzie's death (2008), his family was going through his personal items.
english	2020	Pre-ChatGPT	2020-03-26	After co-host Jesse Watters took his turn criticizing lawmakers, jumped in to apologize for his on-air language.
english	2020	Pre-ChatGPT	2020-01-07	After discussion with our cyber expert, we raided the consultancy firm and found 31 fake marksheets of senior secondary school certificates as well as marksheets of different courses which are being run at Sardar Patel University in Anand.
english	2020	Pre-ChatGPT	2020-09-30	After Duke’s biggest names and scorers (Zion Williamson, Cam Reddish and R.J. Barrett) left for the draft last season, it gave Jones more of an opportunity to show what he had on that side of the floor.
english	2020	Pre-ChatGPT	2020-08-04	After getting a satisfactory verdict from the Supreme Court on Ram temple in Ayodhya, the Vishwa Hindu Parishad its focus on Gyanvapi mosque and Krishna temple in Mathura.
english	2020	Pre-ChatGPT	2020-11-11	After hearing of the situation in Manchester, she added: “Exactly what we said should not happen is happening.
english	2020	Pre-ChatGPT	2020-11-13	After he recovered he was sent back to a shelter downtown, then to the Washington Jefferson Hotel in Hell’s Kitchen, and finally to the Lucerne in July.
english	2020	Pre-ChatGPT	2020-01-09	After his death, in 1907, the tannery was sold and resold until finally closing in the early 1980’s.
english	2020	Pre-ChatGPT	2020-03-01	After Holland came across the deepfake video, he shared it with Downey, who was also impressed with how the sequence turned out.
english	2020	Pre-ChatGPT	2020-11-26	After its investigation, the Directorate General of Anti Profiteering (DGAP) stated that the base prices of 1,383 goods had been increased by respondent companies after the rate of tax was reduced on them and, hence, the law was violated.
english	2020	Pre-ChatGPT	2020-12-05	After its launch in late 2014, JAXA's Hayabusa2 spacecraft spent 3 1/2 years getting into position by orbiting the sun.
english	2020	Pre-ChatGPT	2020-11-06	After leaving the Packing District, I knew that I wanted to share that love with those in need.
english	2020	Pre-ChatGPT	2020-03-08	After losing to Taylor Venz earlier this year, Brooks didn't play around tonight, pinning the Husker to secure his spot in tomorrow's final!
english	2020	Pre-ChatGPT	2020-10-24	After Mia Kratzer and junior Kadynne Smith missed wide, Julia Kratzer had a shot blocked and a rebound shot from junior Olivia Bradford missed just wide.
english	2020	Pre-ChatGPT	2020-11-15	After National Service with the Royal Air Force, during which his talent as a performer was acknowledged by his commanding officers, he entered the entertainment industry.
english	2020	Pre-ChatGPT	2020-02-16	After Noel Acciari mixed it up with Benning, the Panthers’ Josh Brown and Larsson dropped the gloves at centre ice.
english	2020	Pre-ChatGPT	2020-08-25	After owning a few homes that weren’t quite right, he had been intent on building a house that reflected his personal experiences and desires.
english	2020	Pre-ChatGPT	2020-07-25	After proving she could make bank, followed by months of speculation, we learned that there is definitely a sequel in the works and that it’s due to hit theaters in 2022.
english	2020	Pre-ChatGPT	2020-08-18	After receiving over 650 applications, Milner and Mullins were selected as one of three finalists to interview with the Belhurst team.
english	2020	Pre-ChatGPT	2020-12-05	After restoring its commercial passenger flights less than a week ago, LIAT is now announcing a suspension of services to two of the previously announced destinations.
english	2020	Pre-ChatGPT	2020-12-29	After Saturday night's gamein which the Renegades were rolled by the Thunder for just 80, the pressure was on for Melbourne's experienced opening batsmen Shaun Marsh and Aaron Finch to create a solid foundation.
english	2020	Pre-ChatGPT	2020-12-03	After setting records last week for hospitalizations and daily deaths, North Dakota has seen a decline this week in active cases, hospitalizations, and positive test rates.
english	2020	Pre-ChatGPT	2020-04-10	After several members of the same family tested positive, the district administration’s main task was to trace all the people the family had come in contact with, said District Collector Abhijeet Chaudhary.
english	2020	Pre-ChatGPT	2020-09-02	After she was caught, Stephanie had to explain that she wanted to be treated as an individual, rather than a shadow of DJ.
english	2020	Pre-ChatGPT	2020-10-30	After sitting out in the past, whether due to disenfranchisement or disinterest in nontribal politics, the stakes have been raised in this election.
english	2020	Pre-ChatGPT	2020-08-23	After South Dakota saw its highest single-day increase in coronavirus cases since the start of the pandemic on Saturday with 251 cases, Sunday’s report showed a steep drop.
english	2020	Pre-ChatGPT	2020-04-30	"After speaking with ""CBS This Morning,"" Kloots received an update on Cordero's condition."
english	2020	Pre-ChatGPT	2020-05-09	After spending about a week in Knoxville I got word that a protest against the “lockdown” was being planned in Lansing, Michigan.
english	2020	Pre-ChatGPT	2020-10-28	After starting her career in Spokane, she was asked to relocate to the small town of Snohomish.
english	2020	Pre-ChatGPT	2020-08-22	After Steffy’s life spirals out of control, Thomas may need someone to lean on.
english	2020	Pre-ChatGPT	2020-12-01	After that, a mail will be sent to the email address provided.
english	2020	Pre-ChatGPT	2020-01-27	After that, the boys use a series of traps including a belt-based throat snare, an oil slick, projectile CDs, homemade pepper bombs, and the ultimate tool, laxatives which the Dudes happily drink after the pepper bomb.
