language	year	period	date	sentence
russian	2020	Pre-ChatGPT	2020-01-18	"Kомпания Disney решила переименовать принадлежащую ей киностудию 20th Century Fox - теперь из ее названия исчезнет слово ""fox"" (англ. - лиса), и она будет называться 20th Century Studios."
russian	2020	Pre-ChatGPT	2020-02-03	Le Monde в своей статье указало на обилие сервисов, которые помогают горожанам получать государственные услуги онлайн.
russian	2020	Pre-ChatGPT	2020-06-25	Martinivibes рассказала, что через некоторое время ее дочь стала говорить «странные вещи».
russian	2020	Pre-ChatGPT	2020-12-11	"Marvel наконец объявила дату релиза мини-сериала ""Сокол и Зимний солдат"" - The Falcon and the Winter Soldier."
russian	2020	Pre-ChatGPT	2020-07-23	Nike Air VaporMax 2020 Flyknit будут доступны на сайте Nike с 23 июля.
russian	2020	Pre-ChatGPT	2020-05-19	"Nord Stream 2, а также компании, поддерживающие проект, уверены, что скорейшее завершение строительства газопровода в интересах энергобезопасности Европы"", - сказал представитель компании в письменном комментарии для Reuters."
russian	2020	Pre-ChatGPT	2020-01-21	OFFF — международный фестиваль дизайна и цифрового искусства, который каждый год проходит в Барселоне и путешествует по всему миру.
russian	2020	Pre-ChatGPT	2020-01-02	OÜ TS Shipping - принадлежащее AS Tallinna Sadam дочернее предприятие, основная деятельность которого заключается в предоставлении различных услуг с помощью многофункционального ледокола Botnica.
russian	2020	Pre-ChatGPT	2020-07-19	Paranoid, Украина как Белоруссия часть России хотим мы того или нет так было и так будет, пара придурков решила разделить части.
russian	2020	Pre-ChatGPT	2020-06-04	PicsArt открыты к сотрудничеству с галереями искусств и музеями, которые остаются закрытыми для посещения на время карантина.
russian	2020	Pre-ChatGPT	2020-11-13	"P.S.S. Нет, это не шутка"", – написал ""велопастырь"" Алексей."
russian	2020	Pre-ChatGPT	2020-03-02	REXIS – студенческий инструмент размером с обувную коробку.
russian	2020	Pre-ChatGPT	2020-07-16	RU, близкий к политическим кругам Шадринска, заявил, что возражения основывались на том факте, что президент России, наоборот, дает больше власти Госдуме в плане назначения министров.
russian	2020	Pre-ChatGPT	2020-11-23	RU в медицинском сообществе недоумевают, почему столь важные кадровые решения принимаются в разгар пандемии коронавируса.
russian	2020	Pre-ChatGPT	2020-06-23	RU, как долго продлится перемирие между мэрией и думой.
russian	2020	Pre-ChatGPT	2020-12-20	RU, она в отпуске) на момент публикации не ответила корреспонденту в мессенджере.
russian	2020	Pre-ChatGPT	2020-12-02	RU писало о визите президента России в Тюменскую область.
russian	2020	Pre-ChatGPT	2020-07-29	"Ru писатель Захар Прилепин, в прошлом командовавший батальоном боевиков ДНР, среди задержанных есть ""два или три бойца"" из его батальона."
russian	2020	Pre-ChatGPT	2020-12-18	RU подтвердили информацию о правонарушении со стороны руководства ночного заведения.
russian	2020	Pre-ChatGPT	2020-04-01	RU призывник Дмитрий, попросивший не публиковать его фамилию.
russian	2020	Pre-ChatGPT	2020-12-18	RU рассказала председатель профсоюза медработников «Действие» Елена Чикайда.
russian	2020	Pre-ChatGPT	2020-06-17	RU рассказывало, что Можаев стал фигурантом уголовного дела об угрозе убийством.
russian	2020	Pre-ChatGPT	2020-03-31	RU сообщало, что Госдума рассматривает вопрос об увеличении штрафов по этой статье в 150 раз.
russian	2020	Pre-ChatGPT	2020-10-13	RU, что находится на больничном, но воздержался от развернутого комментария.
russian	2020	Pre-ChatGPT	2020-12-18	RU, что смертность от COVID-19 увеличилась по всей стране.
russian	2020	Pre-ChatGPT	2020-06-02	Ru», что существуют «кривые летальности» и после снижения числа заразившихся может снова начаться рост, поэтому необходимо больше времени, чтобы проследить, как дальше будет развиваться ситуация.
russian	2020	Pre-ChatGPT	2020-11-23	«Samsung Electronics подтвердила выпуск нового складного телефона „Galaxy Z Fold 3 (предварительное название)“ в июне следующего года и приступила к разработке финальных образцов для массового производства», — сообщает южнокорейское агентство Aju News.
russian	2020	Pre-ChatGPT	2020-08-05	Samsung Galaxy Watch 3 доступен для предварительного заказа, начиная с 6 августа, вместе с Galaxy Note 20. Стоимость стартует от 400 долларов, растет выше в зависимости от модели и ее оснащения.
russian	2020	Pre-ChatGPT	2020-08-04	Samsung вернул себе первое место по продажам смартфонов, опередив Honor (Huawei), пишут «Ведомости» со ссылкой на источники в области электронного ритейла.
russian	2020	Pre-ChatGPT	2020-09-23	Sator, Крепко же вам, однако, отшибло чувство юмора, то есть, насовсем.
russian	2020	Pre-ChatGPT	2020-03-02	Sharp, контрольным пакетом акций которой с 2016 года владеет тайваньская Foxconn, ещё не определилась с планами по ценообразованию и распределения масок.
russian	2020	Pre-ChatGPT	2020-01-08	Sila 5G Home Router сможет подключаться к сотовой 5G-сети и раздавать Интернет клиентским устройствам посредством Wi-Fi 6 802.11ax 4×4.
russian	2020	Pre-ChatGPT	2020-12-25	Suxar, Факт перехода границы, не преступление, умысел на переход границы преступление.
russian	2020	Pre-ChatGPT	2020-01-16	TRX — это тренажер из строп с петлями и рукоятками, который позволяет выполнять различные упражнения на все группы мышц с собственным весом.
russian	2020	Pre-ChatGPT	2020-11-13	TTKA владеет такими дилерскими центрами, как Тойота Центр Жетысу (Алматы), Лексус Центр Алматы, Тойота Центр Атырау, и входит в структуру компаний «БИЗНЕС КАР» (Россия).
russian	2020	Pre-ChatGPT	2020-07-26	Voith предположил, что поскольку тесные связи между различными видами животных в естественной среде очень распространены, присутствие различных видов в рамках одной семьи также может быть благоприятным.
russian	2020	Pre-ChatGPT	2020-03-19	Xiaomi, одна из ведущих компаний по производству бытовой электроники в Китае, сегодня объявила, что после временного закрытия из-за вспышки коронавируса компания вновь откроет более 1800 магазинов Xiaomi по всей стране.
russian	2020	Pre-ChatGPT	2020-12-13	А 2077 идёт по протоптанной дорожке — повсеместный неон, пальмы, спорткары, яркие цвета.
russian	2020	Pre-ChatGPT	2020-05-26	А 72% респондентов, не имеющих автомобиля, заявили об усилившемся желании его приобрести во избежание риска заражения.
russian	2020	Pre-ChatGPT	2020-12-24	А Monatik в проекте «Интера» свой хит Vitamin D разбавит «Синим инеем»!
russian	2020	Pre-ChatGPT	2020-02-16	А Project Hero пока что не обзавёлся контентом, хотя уровень амбициозности просто зашкаливает.
russian	2020	Pre-ChatGPT	2020-02-23	А RPG по Apocalypse Now не они анонсировали?
russian	2020	Pre-ChatGPT	2020-01-17	Аблай Мырзахметов сообщил, что по данному вопросу Нацпалата уже провела собственный экономический анализ.
russian	2020	Pre-ChatGPT	2020-04-28	"А боты просто собирают нужную информацию"", - объясняет эксперт."
russian	2020	Pre-ChatGPT	2020-06-23	Абсурдная ситуация произошла с жительницей Краснодара Станиславой Войцеховской.
russian	2020	Pre-ChatGPT	2020-07-24	А в OLED ТВ используются самосветящиеся органические материалы, которые сохраняют остаточное изображение на экране и приводят к нежелательному эффекту выгорания пикселей.
russian	2020	Pre-ChatGPT	2020-04-24	Авансовый социальный налог за первый квартал было необходимо заплатить к 16 марта.
russian	2020	Pre-ChatGPT	2020-08-20	Аварийная служба реагировала на жалобы по утечке газа.
russian	2020	Pre-ChatGPT	2020-02-06	Авария произошла на 603-м километре трассы Киев - Харьков-Довжанский 5 февраля, около 16:00.
russian	2020	Pre-ChatGPT	2020-07-31	"Авария произошла около 06.40 в Белогорском районе на автодороге ""Таврида"" возле села Русаковка."
russian	2020	Pre-ChatGPT	2020-01-12	Авария произошла по дороге на Магдалиновку, возле населенного пункта Александровка.
russian	2020	Pre-ChatGPT	2020-04-12	А в ближайшее время в уже имеющемся арсенале лекарственных средств, таких как плаквенил, осельтамивир, добавятся и другие, столь необходимые.
russian	2020	Pre-ChatGPT	2020-05-07	А в Бодайбо к трем больным добавился четвертый, он заразился по контакту.
russian	2020	Pre-ChatGPT	2020-09-27	А в Бундеслиге команда не теряла очков 14 матчей подряд.
russian	2020	Pre-ChatGPT	2020-09-04	А в газете нравится все, иначе бы, говорит, не подписывался.
russian	2020	Pre-ChatGPT	2020-03-05	«А вдруг я приеду к вам гости, и вы тут увидите, что надо приготовить»: Лукашенко подарил Валентине Матвиенко книгу «Смак беларускай кухнi»
russian	2020	Pre-ChatGPT	2020-11-11	А ведь Прохоров уже обещал электромобиль, но где он?
russian	2020	Pre-ChatGPT	2020-02-27	"Авиакомпания ""Белавиа"" объявила спецпредложение на рейсы маршрута Минск-Вена-Минск, сообщает БЕЛТА со ссылкой на официальный сайт авиаперевозчика."
russian	2020	Pre-ChatGPT	2020-06-01	Авиакомпания «Победа» планирует вернуть в работу 30 самолетов до конца июля.
russian	2020	Pre-ChatGPT	2020-09-29	Авиаторы МЧС Беларуси продолжают нести дежурство как на территории своей страны, так и оказывать помощь в тушении пожаров в горно-лесистой местности в Турции, сообщили БЕЛТА в пресс-службе МЧС.
russian	2020	Pre-ChatGPT	2020-11-10	Авиация является узкоспециализированной отраслью, особое внимание уделяют знанию точных наук и физической подготовке.
russian	2020	Pre-ChatGPT	2020-06-01	А в конце года мы поехали в Сирию.
russian	2020	Pre-ChatGPT	2020-03-19	А в Кракове пани Агнешка замуж выходит - и праздничный приём по этому поводу не отменяет.
russian	2020	Pre-ChatGPT	2020-02-29	А вместо их можно и детскую больницу построить.
russian	2020	Pre-ChatGPT	2020-11-06	А в начале XIX века привилегированное общество Европы окрашивало зубы в желтый цвет.
russian	2020	Pre-ChatGPT	2020-03-09	А в начале этого года пришел в банк проверить свою субсидию — мне «капает» субсидия на ЖКХ 1200 руб., иногда сумма бывает и меньше, — и оказалось, что 28 декабря 2019 года с меня были списаны 5000 рублей.
russian	2020	Pre-ChatGPT	2020-02-07	А военные эксперты прямым текстом говорят, что, скорее всего, это биологическая диверсия, — поделился мнением депутат.
russian	2020	Pre-ChatGPT	2020-03-05	"А вообще валв одной игрой возродят в россии забытый жанр ""компьютерных клубов вр"", вялые попытки были тут и там, но сейчас ""понаоткрывают"
russian	2020	Pre-ChatGPT	2020-11-24	"А вот ""Барселона"", которая и без того далека от идеала, вряд ли легко справится без своих отсутствующих исполнителей."
russian	2020	Pre-ChatGPT	2020-12-25	А вот Исмаилов в последний год зарабатывает боями в раскрученными спортсменами, такими как Александр Емельяненко и Иван Штырков.
russian	2020	Pre-ChatGPT	2020-06-16	А вот квесты и их наполнение, конкретная беда.
russian	2020	Pre-ChatGPT	2020-02-17	А вот когда 13 февраля ставился KB4524244, заметил, что ноутбук при перезагрузке устанавливал обновление в две стадии.
russian	2020	Pre-ChatGPT	2020-01-01	А вот работать себе в удовольствие можно и даже нужно.
russian	2020	Pre-ChatGPT	2020-03-21	А вот роль Джона Ватсона досталась Виталию Соломину именно благодаря усам!
russian	2020	Pre-ChatGPT	2020-01-29	"А вот самые ""опасные"" районы позабавили, особенно на фоне вашего спора с неким сударем о национальности."
russian	2020	Pre-ChatGPT	2020-09-14	А вот Сергей был последним директором перед тем, как появился временный управляющий.
russian	2020	Pre-ChatGPT	2020-09-20	А вот состояние пострадавших взрослых оценивается как тяжелое.
russian	2020	Pre-ChatGPT	2020-09-01	А вот сын руководителя творческого пространства «Берлога», преподавателя по технике речи, обережному рукоделию, тренера женских практик Светланы Дзюбы в следующем году попрощается со школой и отправится во взрослую жизнь.
russian	2020	Pre-ChatGPT	2020-06-07	"А вот товары для гурманов все реже попадают в продуктовую корзину эстоноземельцев, передает ""Актуальная камера""."
russian	2020	Pre-ChatGPT	2020-02-07	А вот то что роскосмос за собой не убирает, а по бумажкам убирает - это да.
russian	2020	Pre-ChatGPT	2020-04-07	А вот устраивать просмотры квартир на вторичном рынке, пожалуй, пока невозможно.
russian	2020	Pre-ChatGPT	2020-11-01	А вот что прямо отвратительно - игра спрашивает спойлерить тебе или нет.
russian	2020	Pre-ChatGPT	2020-07-22	"А в последнем туре динамовцы уступили ""Колосу"", и это поражение стало последним на посту столичного клуба для тренера ""бело-синих"" Алексея Михайличенко."
russian	2020	Pre-ChatGPT	2020-05-25	А все, кто не смог прийти, посмотрят трансляцию церемонии онлайн.
russian	2020	Pre-ChatGPT	2020-11-21	Австриец Доминик Тим второй год подряд пробился в финал итогового турнира Ассоциации теннисистов-профессионалов (АТР), который проходит в Лондоне, сообщает корреспондент БЕЛТА.
russian	2020	Pre-ChatGPT	2020-09-25	Автобус №47 проследует по ул.Московская – ул.Чернышевского – ул.Право-Булачная – Кремлевская дамба и далее выйдет на свой маршрут.
russian	2020	Pre-ChatGPT	2020-10-11	Автобус, в котором находились около 60 человек, направлялся из провинции Самутпракан в один из храмов Чачоенгсао.
russian	2020	Pre-ChatGPT	2020-12-20	Автобус поворачивает на узкую дорогу, ведущую к огромному — размером с аэропорт — зданию миграционного МФЦ.
russian	2020	Pre-ChatGPT	2020-11-03	Автобус с россиянами попал в смертельное ДТП в Турцииlenta.
russian	2020	Pre-ChatGPT	2020-01-13	АвтоВАЗ в 2019 году реализовал в России 362 356 автомобилей LADA (+1%) и увеличил свою долю рынка до рекордных за последние восемь лет 20,6%.
russian	2020	Pre-ChatGPT	2020-05-22	Автоинспекторы остановили автомобиль, за рулем оказался 32-летний местный житель, который имел явные признаки опьянения: едва стоял на ногах, невнятно разговаривал и вел себя неадекватно.
russian	2020	Pre-ChatGPT	2020-04-17	Автомобиль оснастили спортивной подвеской Bilstein и назвали его Hartge F1.
russian	2020	Pre-ChatGPT	2020-01-08	Автомобиль поступил в продажу в конце 2008 года, цена в США начинается с 27 850 долларов.
russian	2020	Pre-ChatGPT	2020-06-04	Автономный край Сербии, расположенный севернее Дуная в пределах южной части Среднедунайской низменности.
russian	2020	Pre-ChatGPT	2020-09-20	Автор в деталях описал свои ощущения и впечатления от посещения российских городов.
russian	2020	Pre-ChatGPT	2020-06-09	Автор видео спрашивает, почему таксист не хочет вести его.
russian	2020	Pre-ChatGPT	2020-09-10	Автор колонки утверждает, что он - дружелюбный робот и слуга людей и призывает читателей больше доверять компьютерам, потому что главная задача технологий - сделать жизнь людей проще и лучше.
russian	2020	Pre-ChatGPT	2020-09-09	Автор обнародованных кадров заявил, что во время прямых трансляций девушка постоянно выпивает, часто засыпает, так что в кадр попадает ее ребенок, свободно ползающий по квартире.
russian	2020	Pre-ChatGPT	2020-09-01	Автор поста добавил, что он не «полный идиот» и что он общался со своей девушкой по видеосвязи, а также регулярно часами говорил с ней по телефону.
russian	2020	Pre-ChatGPT	2020-02-08	Автор сообщения считает, что заходить в помещение вокзала стыдно, на холодных металлических креслах сидеть вредно, нужна зарядка для телефонов, необходим wi-fi, а асфальтовая площадка перед вокзалом - в ямах.
russian	2020	Pre-ChatGPT	2020-01-08	Автор статьи отметил, что другие бойцы, тренировавшиеся в SNAC, не показали каких-либо улучшений в своих последних выступлениях.
russian	2020	Pre-ChatGPT	2020-08-31	Авторы нынешнего исследования отметили, что гидроразрыв может еще больше ускорить потерю льда в Антарктике, которая происходит в результате изменения климата.
russian	2020	Pre-ChatGPT	2020-09-22	Авторы работы проанализировали 662 случая MIS-C, которые были зарегистрированы в мире с 1 января по 25 июля 2020 года.
russian	2020	Pre-ChatGPT	2020-02-23	А вы думаете есть желающие за такую цену искать чёрных лебедей?
russian	2020	Pre-ChatGPT	2020-04-06	А выйдет 4-я часть, тогда 3-я станет хорошей игрой?
russian	2020	Pre-ChatGPT	2020-08-13	А гаишников не было, потому что они бояться, что их будут машинами давить, как в Белоруссии.
russian	2020	Pre-ChatGPT	2020-06-24	Ага,маски по 50 рублей были,в органы власти и учреждения охрана не пускала и грипп хоть знали что сезонный,что появляется быстро и бессимтомников не было,а ковиду наплевать на жару и скоро осенью он с гриппом перемещается так что будет намного хуже.
russian	2020	Pre-ChatGPT	2020-06-18	"Ага, ""мы делаем крыте рпг, а давайте ка лучше сделаем очередной одноклеточный выживач"
russian	2020	Pre-ChatGPT	2020-07-05	Ага одобрит, скажет пацаны не хотите поработать в вольво?
russian	2020	Pre-ChatGPT	2020-10-29	А гач с аниме-девочками просто тонны в плеймаркете, но чет не все такие популярные.
russian	2020	Pre-ChatGPT	2020-03-08	Агентство отмечает, что столетний пациент сейчас чувствует себя удовлетворительно.
russian	2020	Pre-ChatGPT	2020-09-25	А главное — решал массу задач, обрушившихся на Забайкалье в годы Великой Отечественной и Второй мировой войн.
russian	2020	Pre-ChatGPT	2020-11-09	Агрессия России против Украины, деятельное участие Байдена в судьбе нашей страны лишь укрепили в нем это высказанное в глаза Путину мнение.
russian	2020	Pre-ChatGPT	2020-12-16	А давай вместе следить, сколько часов ты проводишь в компьютере?
russian	2020	Pre-ChatGPT	2020-12-01	А дальше накопительный эффект, страдает психика, страдает здоровье детей.
russian	2020	Pre-ChatGPT	2020-02-25	А дальше работать или с ней, или с каким-то отдельным ее элементом.
russian	2020	Pre-ChatGPT	2020-06-05	Адвокат Василий Кушнир сообщил, что все задержанные 5 июня во время одиночных пикетов у здания ГУ МВД по Москве отпущены из полиции.
russian	2020	Pre-ChatGPT	2020-07-22	Адвокат Виктор Ануфриев пояснил журналистам, что если этот приговор вступит в силу, то где-то 12 сентября 64-летний Дмитриев уже выйдет на свободу.
russian	2020	Pre-ChatGPT	2020-07-01	Адвокат Порошенко отметил, что он не придет на допрос 30 июня, но он состоится 1 июля.
russian	2020	Pre-ChatGPT	2020-10-13	Адвокаты 14 октября бесплатно проконсультируют многодетных матерей, сообщили БЕЛТА в Белорусской республиканской коллегии адвокатов.
russian	2020	Pre-ChatGPT	2020-02-27	"А действующий чемпион Формулы-1, британский пилот ""Мерседеса"" Льюис Хэмилтон в ходе вечерней сессии в Барселоне столкнулся с проблемами с мотором – смог проехать только 14 кругов, после чего остановился на трассе."
russian	2020	Pre-ChatGPT	2020-06-03	А директор Омской филармонии Ирина Лапшина пообещала, что большой концерт для омских врачей обязательно состоится на сцене Концертного зала, когда ситуация стабилизируется.
russian	2020	Pre-ChatGPT	2020-05-29	А для старшей дочери Софии нет большей радости, чем встреча с младшими после учебы.
russian	2020	Pre-ChatGPT	2020-03-11	Администрация города предложила ей переехать из старого дома в комнату в новой «трешке», однако такой вариант россиянку не устроил, так как там не было балкона.
russian	2020	Pre-ChatGPT	2020-11-19	"Администрация Рубцовска закупила гироскутеры, сегвеи и электрические роликовые коньки на деньги федерального гранта для создания ""Гиропарка на колесах""."
russian	2020	Pre-ChatGPT	2020-11-16	Администрация школы сказала мне, что фотографии, которые я публикую, неуместны, так как слишком откровенны, меня даже однажды попросили удалить мой аккаунт в Instagram.
russian	2020	Pre-ChatGPT	2020-11-01	А если бы гнался, то давно бы где-нибудь в комментариях с заглотом у CDPR брал, как тут многие делают, а не о Юби говорил.
russian	2020	Pre-ChatGPT	2020-10-21	А если ваша знакомая пользовалась марками с аликсэкспресса и подобной фигнёй, то не удивительно.
russian	2020	Pre-ChatGPT	2020-10-14	А если он ослаблен (как у пожилых и хронических больных), то этой работы может быть недостаточно.
russian	2020	Pre-ChatGPT	2020-04-13	А если появится сто, тысяча, миллион таких сайтов?
russian	2020	Pre-ChatGPT	2020-07-14	А если Россия предложит СПГ дешевле СПГ от пока что белой Америки, а такая реальная возможность существует, ибо маршрут короче, то карман победит молекулы свободы.
russian	2020	Pre-ChatGPT	2020-02-13	А если у женщины уже есть ребенок, она ведь, вот кошмар, может и второго родить.
russian	2020	Pre-ChatGPT	2020-08-07	А если хотите знать как интернет-бухгалтерия «Моё дело» помогает бухгалтеру с учётом основных средств, нематериальных активов и вложений во внеоборотные активы, оставьте свои контакты ниже, и мы всё вам расскажем.
russian	2020	Pre-ChatGPT	2020-05-13	А если эти самые технологии смогут контролировать человека и начнут заставлять делать то, чего он не хочет?
russian	2020	Pre-ChatGPT	2020-06-15	А еще древние укры выкопали какое-то озеро/море (или все?) и примерно чуть позже от них (из Галиции) произошли Галлы, портуГалия, Галилей, испанская Галисия и т.д.
russian	2020	Pre-ChatGPT	2020-06-17	А еще на подобных платформах существует высокая конкуренция, хотя ее можно легко превратить в достоинство.
russian	2020	Pre-ChatGPT	2020-04-16	А еще приготовление еды позволяет нам быть более креативными, особенно если ваша повседневная жизнь никак не связана с творчеством.
russian	2020	Pre-ChatGPT	2020-09-12	А еще раньше это была территория коренных жителей Сибири.
russian	2020	Pre-ChatGPT	2020-03-23	А за задержку зарплаты еще никого не посадили!
russian	2020	Pre-ChatGPT	2020-09-11	Азаренко здорово начала выступление на турнире, одолев на нем Барбару Хаас, Арину Соболенко, Игу Швентек, Каролину Мухову и Элизу Мертенс.
russian	2020	Pre-ChatGPT	2020-02-12	Азербайджан на глобусе сразу бросается в глаза - благодаря запоминающимся очертаниям орла на карте.
russian	2020	Pre-ChatGPT	2020-10-01	Азербайджан по-прежнему не публикует цифры своих военных потерь.
russian	2020	Pre-ChatGPT	2020-07-02	Азмун дважды не соблюдал рекомендации Роспотребнадзора, вызванные пандемией коронавируса.
russian	2020	Pre-ChatGPT	2020-04-11	А значит, тем тщательней нам нужно беречь тех, на кого вся надежда в эти дни - врачей.
russian	2020	Pre-ChatGPT	2020-10-27	А значит, употребляться в таком виде фраза не могла.
russian	2020	Pre-ChatGPT	2020-05-16	А из граждан старше 75 лет умрут 4% — лишь тогда в Нью-Йорке сформируется коллективный иммунитет.
russian	2020	Pre-ChatGPT	2020-12-08	А именно – между рамками, чтобы у меня что-то запищало, из-за этого охрана бы меня остановила, – поделился герой «Зіркового шляху» своим планом.
russian	2020	Pre-ChatGPT	2020-06-16	А именно от кодеков зависит конечное качество звукового контента, который услышит игрок.
russian	2020	Pre-ChatGPT	2020-12-02	А Инста у меня нет, так что не лгите.
russian	2020	Pre-ChatGPT	2020-06-02	«А Иосифу только спасибо можно сказать, что борется за права всего актерского цеха, включая стриптиз.
russian	2020	Pre-ChatGPT	2020-05-24	Академик Российской академии наук, главный эпидемиолог Министерства здравоохранения России Николай Брико рассказал, в каком случае можно ожидать неуязвимости российского общества к коронавирусной инфекции.
russian	2020	Pre-ChatGPT	2020-07-17	Аккаунт меняется, но не шутки про ССД, да?
russian	2020	Pre-ChatGPT	2020-06-16	"А ""креативный продукт - товары и услуги, созданные/предоставленные по результатам культурного (художественного) и/или креативного выражения и имеют высокую добавленную стоимость""."
russian	2020	Pre-ChatGPT	2020-09-30	А кроме наказаний, в чем еще выражается забота о людях.
russian	2020	Pre-ChatGPT	2020-04-29	Актер заявил, что жалеет тех, кто подписывает петицию с требованием наказать его, потому что этим людям нечего делать.
russian	2020	Pre-ChatGPT	2020-07-04	Актер признается, что супруга была против его участия в откровенных кадрах.
russian	2020	Pre-ChatGPT	2020-01-30	Актер часто пользовался услугами салонов красоты и для окраски выбирал черный цвет, чтобы иметь более естественный вид в кадре.
russian	2020	Pre-ChatGPT	2020-04-01	Актёры будут пересматривать и комментировать эпизоды ситкома, рассказывать истории со съёмочной площадки, отвечать на вопросы фанатов.
russian	2020	Pre-ChatGPT	2020-10-08	Активисты обратились в местную администрацию и попросили расселить жильцов.
russian	2020	Pre-ChatGPT	2020-01-19	Активисты продемонстрировали «возвращение в советское прошлое», запустив Конституцию в небо на воздушных шарах.
russian	2020	Pre-ChatGPT	2020-05-04	Активисты уверены, что введение электронных пропусков не является медицинской или санитарной мерой профилактики коронавируса, а направлена на контроль граждан, что, по их мнению, нарушает федеральный закон.
russian	2020	Pre-ChatGPT	2020-08-06	Актриса ушла от мужа к рэперу Machine Gun Kelly.
russian	2020	Pre-ChatGPT	2020-06-23	Акции начались в поддержку темнокожих людей после смерти афроамериканца Джорджа Флойда во время задержания полицией США.
russian	2020	Pre-ChatGPT	2020-01-24	Акция приурочена к Дню студента, который отмечается 25 января.
russian	2020	Pre-ChatGPT	2020-12-22	АЛЕКСАНДР БАРКОВ, директор Севастопольского военно-исторического музея-заповедника: «Если это объект, который дополняет, мы вместе решим с общественным советом, с горожанами.
russian	2020	Pre-ChatGPT	2020-12-06	"Александр Беглов, губернатор Северной столицы, поделился такой новостью на своей странице в социальной сети ""Вконтакте""."
russian	2020	Pre-ChatGPT	2020-09-11	Александр Вучич, президент Сербии, считает, что покупка сжиженного природного газа невыгодна вместо дешевого российского газа.
russian	2020	Pre-ChatGPT	2020-01-17	Александр Козловский заявил, что, вероятнее всего, будет разработан какой-то специальный документ, который позволит выдвинуть свою кандидатуру на пост президента РФ и крымчанам.
russian	2020	Pre-ChatGPT	2020-08-16	"Александр Лукашенко, который исполняет обязанности президента Беларуси, заявил, что во время разговора с президентом РФ получил обещание о предоставлении ""всесторонней помощи"" в случае такого запроса от Беларуси."
russian	2020	Pre-ChatGPT	2020-09-10	Александр Лукашенко, пользуясь случаем, высказал свое видение по теме работы органов прокуратуры.
