language	year	period	date	sentence
german	2022	Pre-ChatGPT	2022-01-26	Aber bei den Herstellern von Luxusautos brummte das Geschäft wie nie zuvor.
german	2022	Post-ChatGPT	2022-12-12	Aber bei krimineller Energie nutzen auch solche Verhaltensregeln wenig, da muss man mit dem Strafrecht ran – was ja jetzt auch geschieht.“
german	2022	Pre-ChatGPT	2022-02-20	Aber beinahe hätte sich der pomadige und fehlerbehaftete Beginn auch gegen den Bundesligaletzten, die Spielvereinigung Greuther Fürth, gerächt.
german	2022	Pre-ChatGPT	2022-06-17	Aber bis es so weit ist, liegt noch viel Arbeit vor uns.
german	2022	Pre-ChatGPT	2022-06-10	Aber: „Da ausreichend an anderen Gymnasien zur Verfügung stehen, wird es dabei bleiben, dass das Gymnasium Fallersleben lediglich vier fünfte Klassen bilden kann“, teilte Mareike Wellmeier mit.
german	2022	Post-ChatGPT	2022-12-28	Aber darüber hinaus hoffe und wünsche ich ganz fest, dass endlich der Frieden in Europa wieder einkehrt.
german	2022	Pre-ChatGPT	2022-05-27	Aber das Älterwerden geht nicht nur mit Verlusten einher.
german	2022	Pre-ChatGPT	2022-03-04	Aber dazu gehört nicht nur, eigenes Geld zu verdienen – da geht es auch um die Geldanlage und darum, an morgen zu denken.
german	2022	Pre-ChatGPT	2022-05-23	Aber der FCZ ist nicht der einzige Club, der sich mit dem Trainerposten beschäftigen muss: Die Young Boys und der FC Basel waren zum Saisonende noch ohne fixen Chefcoach.
german	2022	Pre-ChatGPT	2022-04-18	Aber: «Der Kanton Luzern wäre jedoch bereit, von diesem Prinzip abzuweichen, falls die Mehrerträge für den Wirtschaftsstandort Schweiz eingesetzt würden.»
german	2022	Pre-ChatGPT	2022-08-11	Aber der Pegelstand sinkt, was die Lieferungen verzögert und die Kosten erhöht.
german	2022	Pre-ChatGPT	2022-10-05	Aber der Staat nutzt auch andere Mittel, um die Proteste einzudämmen.
german	2022	Pre-ChatGPT	2022-04-21	Aber der wichtigste Grund war, dass für mich im Sommer mehr Freiräume entstehen“, erklärte der 55 Jahre alte Bayer am Rande seiner offiziellen Vorstellung gegenüber „Sport1“.
german	2022	Pre-ChatGPT	2022-10-15	Aber die 70 Minuten Wartezeit jetzt – 40 Minuten dauerte es schon einmal vor einigen Tagen – waren einfach zu viel.
german	2022	Pre-ChatGPT	2022-02-11	Aber die Formel 1 hat jetzt den nächsten Hammer-Kontrakt unterzeichnet – dieses Mal mit Bahrain.
german	2022	Pre-ChatGPT	2022-06-14	Aber die Freude über die gemeinsame Austragung der EM überwiegt und auch die Partner aus Ungarn sorgen für eine sichere Veranstaltung.
german	2022	Pre-ChatGPT	2022-04-30	Aber die ließen sich durch eine Antragstellung auch umgehen, bekam die Vorsitzende vom zuständigen Mitarbeiter mitgeteilt.
german	2022	Pre-ChatGPT	2022-01-02	Aber die Logik der Expansion, die sie mit ihrer »Östlichen Partnerschaft« eröffnet hat, wäre nur um den Preis des Gesichtsverlusts außer Kraft zu setzen.
german	2022	Pre-ChatGPT	2022-07-25	Aber diese Literatur wurde wohl zu wenig wahrgenommen – auch von der Autorin, die sich auf englischsprachige Publikationen stützt und Selbstzeugnisse auswertet, die die bisherige Holocaust-Forschung in Jahrzehnten zusammengetragen hat.
german	2022	Pre-ChatGPT	2022-07-20	Aber dieses Jahr sehen wir sie in verstärkter Häufigkeit“, sagt Roland Diedrichkeit.
german	2022	Pre-ChatGPT	2022-04-10	"Aber durch die vielen Personalwechsel sind die Abläufe nicht so klar, dass wir noch mehr Druck hätten ausüben können"", erklärte Trainer Robin Dutt, der in Wien unter anderem ohne die Stammkräfte Eliel Peretz, Thorsten Röcher und Tai Baribo auskommen muss."
german	2022	Pre-ChatGPT	2022-05-17	Aber eben nicht unbedingt Schutz durch einen Nato-Beitritt oder durch signifikante Aufrüstung.
german	2022	Pre-ChatGPT	2022-04-26	"Aber einschränkend ergänzt: ""Kann das ausschließlich über eine Vollmitgliedschaft zur EU funktionieren?"
german	2022	Pre-ChatGPT	2022-03-04	Aber er sei zufrieden, dass sich über 120 Menschen solidarisch mit der Ukraine gezeigt haben.
german	2022	Pre-ChatGPT	2022-07-26	Aber erst im August 2021 untersuchten Taucher den Bereich näher, wobei sich Hinweise auf ein historisches Wrack ergaben.
german	2022	Pre-ChatGPT	2022-03-23	"Aber es ist doch nichts schlimmer und sinnloser, als nach mehr als zwei Jahren Pandemie in den letzten Wochen doch noch schwer zu erkranken, womöglich zu sterben"", bekräftigte Lauterbach."
german	2022	Pre-ChatGPT	2022-07-08	Aber es sind einfach zu viele Leute auf der Seite.
german	2022	Pre-ChatGPT	2022-05-18	Aber es steht unentschieden, und Paris hat eine Top-Top-Mannschaft.
german	2022	Pre-ChatGPT	2022-02-10	Aber FKA Twigs’ „Mixtape“ ist in diesem Fall wohl auch eher im Sinne einer persönlichen Ansprache zu verstehen.
german	2022	Post-ChatGPT	2022-12-27	Aber gerade am Ausdruck der Augen sei die besondere Fähigkeit dieses zu erkennen.
german	2022	Pre-ChatGPT	2022-10-27	Aber glücklicherweise macht es mir und dem Publikum Spaß.
german	2022	Pre-ChatGPT	2022-03-12	Aber Handball ist in diesen Tagen natürlich nicht das Wichtigste, deshalb treten die Berliner in Ukraine-Sondertrikots beim Meister an.
german	2022	Pre-ChatGPT	2022-10-17	"Aber ich bin so überwältigt von der Geburt meines Sohnes und der neuen Situation, dass ich meine Familie jetzt nicht allein lassen möchte und erst zu einem späteren Zeitpunkt einsteigen kann"", erklärte Heinz ehrlich."
german	2022	Pre-ChatGPT	2022-06-18	Aber ich versuche heute, unnötige Fahrten zu vermeiden.
german	2022	Pre-ChatGPT	2022-07-31	Aber ich weiß, dass ich das schaffen kann.
german	2022	Pre-ChatGPT	2022-01-22	Aber ich werde das Beste probieren“, meinte Siebenhofer, die den Riesentorlauf in Kronplatz am nächsten Dienstag auslassen will.
german	2022	Pre-ChatGPT	2022-11-23	Aber im Rückblick sind die damals getroffenen Maßnahmen nicht anhand des heutigen Wissens über das Virus und dessen Ausbreitung zu beurteilen, sondern vom damaligen Erkenntnishorizont aus.
german	2022	Pre-ChatGPT	2022-09-04	Aber in den Kinderarztpraxen haben wir viel zu wenig Personal.
german	2022	Pre-ChatGPT	2022-05-29	Aber in Koalitionskreisen wird befürchtet, dass Versorger einfach ihre Arbeitspreise etwas erhöhen und so einen Teil der Senkung selbst einkassieren.
german	2022	Pre-ChatGPT	2022-02-10	"Aber jetzt ist seit einigen Jahren der Fischotter wieder auf dem Vormarsch""."
german	2022	Pre-ChatGPT	2022-01-21	"Aber klar ist auch: Unentschieden werden uns nicht reichen"", sagte Trainer Florian Kohfeldt bei seiner Pressekonferenz zu der schweren Partie bei RB Leipzig."
german	2022	Pre-ChatGPT	2022-06-23	Aber man kann sicherlich sagen, dass Investoren kurz und prägnant informiert werden wollen und dass den oben genannten fünf Punkten der Schwerpunkt in einem Pitch Deck zukommen sollte.
german	2022	Pre-ChatGPT	2022-10-04	Aber man möchte dort nicht nur sehen, was der Direktor als schön oder bedeutend ansieht oder was einem selbst gefällt.
german	2022	Pre-ChatGPT	2022-01-29	"Aber man weiß nie, wie es morgen ist"", gibt Mehrer zu bedenken."
german	2022	Pre-ChatGPT	2022-03-10	"Aber natürlich ist die Hoffnung auf einen Sieg, auch gegen die Bayern immer da"", fügte er hinzu."
german	2022	Pre-ChatGPT	2022-09-26	Aber natürlich wissen sie auch im Kanzleramt, dass zuletzt aus der Gaspipeline Nord Stream 1 allein an einem Tag mehr Kilowattstunden Gas flossen, als jetzt der gesamte LNG-Deal mit den Emiraten umfasst.
german	2022	Pre-ChatGPT	2022-02-12	Aber nur bei Frauen, die auch eine Frau sein wollen.
german	2022	Pre-ChatGPT	2022-03-31	Aber nur eine Säule wird das Haus nicht stemmen.
german	2022	Pre-ChatGPT	2022-01-14	Aber nur kurz, dann landet sie auf einem Eisenbahnwaggon, die Lok nimmt Fahrt auf und schnauft mit Waggons voller identischer Platten auf ein Labor zu.
german	2022	Pre-ChatGPT	2022-07-17	Aber nur, weil sie auf dem Schulweg dort immer entlang gelaufen sei.
german	2022	Pre-ChatGPT	2022-07-03	Aber Ralf Schlatter präsentiert schliesslich ein Schweizer Dekamerone der Gegenwart, das mehr schrullig und liebevoll ist als derb wie in Boccaccios Mittelalter.
german	2022	Pre-ChatGPT	2022-06-10	Aber selbst wenn Kandidaten ohne Gegenkandidaten in ihrer Fraktion antreten, müssen sie immer noch die Unterstützung von mehr als zwei Dritteln der Generalversammlung gewinnen.
german	2022	Pre-ChatGPT	2022-04-01	Aber sie kann „die Ungeduld in der Ukraine nachvollziehen.“
german	2022	Pre-ChatGPT	2022-05-26	Aber, so das Fazit des Essays, „das Wichtigste, was man über Mord wissen muss, ist, dass jeder von uns dazu in der Lage ist, wenn man ihn nur genug antreibt“.
german	2022	Pre-ChatGPT	2022-09-21	"Aber solange die Regeln so sind, wie sie sind, werden wir uns an sie halten"", betont Gabella."
german	2022	Pre-ChatGPT	2022-06-03	Aber so voll habe ich es hier noch nie gesehen“, erklärt der 47-Jährige.
german	2022	Pre-ChatGPT	2022-10-08	Aber über ein Thema könnte Kurt Schempp, Entwicklungschef beim Jugendherbergsverband, „stundenlang“ reden, und das ist Bettwäsche.
german	2022	Pre-ChatGPT	2022-05-04	Aber Viktoria Bregenz darf auf einen starken Auftritt im heimischen Pokalbewerb heuer zurückblicken.
german	2022	Pre-ChatGPT	2022-11-26	Aber von russischen Gelehrten und Gebildeten wurde – das bessere – Deutschland unter Berufung auf Heine und Börne in Schutz genommen.
german	2022	Pre-ChatGPT	2022-09-29	Aber vor allem die Möglichkeit, dieses ohne Einbußen zu pausierende Spiel unterwegs genießen zu können, macht die Switch-Version auf diese Weise einzigartig.
german	2022	Pre-ChatGPT	2022-05-22	Aber warten wir mal ab, was das Rennen bringt.
german	2022	Pre-ChatGPT	2022-05-29	Aber weder beim SSC Neapel, noch beim FC Everton arbeitete er so glorreich wie in den Jahren zuvor.
german	2022	Pre-ChatGPT	2022-04-23	Aber wenn, dann gerne ab und zu ein Bier.
german	2022	Pre-ChatGPT	2022-05-11	Aber wenn er fit ist, ist er ein echtes Biest!“
german	2022	Pre-ChatGPT	2022-06-02	Aber wenn ich alles gegeben habe, kann ich gar nicht enttäuscht sein», sagte Gauff.
german	2022	Pre-ChatGPT	2022-10-21	Aber wenn sie zu viel ausgegeben haben und das Performance an das Auto gebracht hat, dann muss man ihnen Performance nehmen.
german	2022	Pre-ChatGPT	2022-09-28	Aber wenn wir den Klimaschutz nicht vorantreiben und die Treibhausgase weltweit reduzieren, ist das Eis bis dahin fast weg.
german	2022	Pre-ChatGPT	2022-07-25	Aber wie weit könnte sie sich selbst mit Wasserstoff versorgen?
german	2022	Pre-ChatGPT	2022-05-27	Aber wir haben die Zügel fest im Griff, wissen, wo wir hinwollen, wissen, welche Schritte wir gehen müssen.
german	2022	Pre-ChatGPT	2022-05-23	"Aber wir haben einige Teile in der Pipeline, die hoffentlich in dieser Hinsicht helfen können"", verrät er."
german	2022	Pre-ChatGPT	2022-05-08	Aber wir haben zusammen regiert und wissen, wo wir gemeinsam hin wollen.
german	2022	Pre-ChatGPT	2022-10-03	«Aber wir sollten auch dazu sagen, dass nicht alle sich anarchisch aufgeführt haben.
german	2022	Pre-ChatGPT	2022-09-11	Ab etwa 1970 nahm die Ausbildung junger Musiker Fahrt auf.
german	2022	Pre-ChatGPT	2022-10-03	Ab etwa 520 Kilometern Tiefe wird daraus der noch dichtere Ringwoodit, ein typisches Mineral des unteren Erdmantels.
german	2022	Pre-ChatGPT	2022-05-10	Ab Frühling 2023 folgen die Arbeiten in der Gotthardstrasse, zunächst im Westen, ab Sommer 2023 bis Spätherbst 2023 dann im Osten.
german	2022	Pre-ChatGPT	2022-10-18	Abgestellte Maschinen der Fluggesellschaft Eurowings stehen auf dem Flughafen Hamburg.
german	2022	Pre-ChatGPT	2022-04-05	Ab heute ist Lego Star Wars: Die Skywalker Saga erhältlich.
german	2022	Pre-ChatGPT	2022-11-22	Abhilfe schaffen soll nun ein Funkmast am Rümmelesbühl, der im Auftrag der Telekom errichtet werden soll.
german	2022	Pre-ChatGPT	2022-06-21	Abkühlung im eigenen Schwimmbad: So groß ist der Wertzuwachs beim Haus durch.
german	2022	Pre-ChatGPT	2022-01-11	Ablaufende Impfdosen,Lieferengpässe bei Biontech und schwups der neue Impfstoff?
german	2022	Pre-ChatGPT	2022-08-02	Ablehnung kam auch vom Präsidenten des Münchner Ifo-Instituts, Clemens Fuest.
german	2022	Pre-ChatGPT	2022-09-19	Ab Mai 2021 wurde die Automobilindustrie durch den Chipmangel stark ausgebremst.
german	2022	Pre-ChatGPT	2022-02-28	Ab Mittwoch können sich Impfwilige in Stormarn mit Novavax impfen lassen.
german	2022	Pre-ChatGPT	2022-10-20	Ab November ist seine Schöpfung „Krabat“ im Düsseldorfer Opernhaus zu erleben, das beim Stuttgarter Ballett 2013 ein Publikumserfolg war.
german	2022	Pre-ChatGPT	2022-09-08	Abschlusstraining beim 1. FC Union vor dem Europa-League-Auftakt am Donnerstag gegen den königlichen Namensvetter von Saint-Gilloise (18.45 Uhr/RTL+).
german	2022	Pre-ChatGPT	2022-03-27	Ab sofort ist auch der Ennepe-Ruhr-Kreis Mitglied dieses Netzwerkes.
german	2022	Pre-ChatGPT	2022-08-17	Ab sofort kann man bei Amazon die PS5 nur noch auf Einladung kaufen.
german	2022	Pre-ChatGPT	2022-06-01	Abteilungs- und Jugendleiter Marcus Schulmeyer hat die Hoffnung, dass im kommenden Jahr auch wieder Gäste aus Südamerika, USA und Asien das größte Jugendfußballturnier im Kreis Groß-Gerau bereichern werden.
german	2022	Post-ChatGPT	2022-12-27	Ab und an arbeitete er auch unten in Freiburg, da die Kinder ihn oben in der Hütte störten.
german	2022	Pre-ChatGPT	2022-03-03	Achten Sie allerdings darauf, dass Sie das Kochwasser zuvor erst etwas abkühlen lassen, sodass es nur noch lauwarm ist.
german	2022	Pre-ChatGPT	2022-02-04	Achten Sie darauf, sämtliche „Bitte keine Werbung“-Aufkleber vom Briefkasten zu entfernen.
german	2022	Pre-ChatGPT	2022-08-07	Acht Menschen in den Fahrzeugen und ein Ersthelfer wurden verletzt.
german	2022	Pre-ChatGPT	2022-08-01	Acht Top-Minuten des FCN vor der Halbzeit-Pause, was acht Blackout-Minuten des Hausherrn entsprach, hatten gereicht, um diese Erstrunden-Partie im Landescup-Wettbewerb zu einer klaren Sache zu machen.
german	2022	Pre-ChatGPT	2022-06-30	Activision Blizzard selbst befindet sich noch immer in der Übernahme durch Microsoft, die Anfang des Jahres publik wurde.
german	2022	Pre-ChatGPT	2022-03-07	Admiras Trainer Herzog und Kapitän Leitner gingen dazwischen.
german	2022	Pre-ChatGPT	2022-08-24	Adrian Goigingers „Märzengrund“ bringt den Heimatfilm eher glücklos zurück ins Kino – dabei ist er ohnehin allgegenwärtig.
german	2022	Pre-ChatGPT	2022-11-12	Aegon Global Sustainable Equity Fund (ISIN: IE00BYZHYJ00): Ein Fonds der zu knapp über 32 Prozent aus US-amerikanischen Unternehmen besteht, eines kommt außerdem aus Kanada.
german	2022	Pre-ChatGPT	2022-07-26	AEHRA, eine neue globale Ultra-Premium-Elektroautomarke, hat die Ernennung von zwei weiteren wichtigen Mitarbeitern für seine Designabteilung bekanntgegeben.
german	2022	Pre-ChatGPT	2022-01-31	AfD-Fraktionschefin Alice Weidel hingegen bezeichnete das Vorgehen der Bundesländer als unverhältnismäßig.
german	2022	Pre-ChatGPT	2022-03-03	Agiles Arbeiten benötigt also eine Infrastruktur, die diesen schnellen Austausch kostengünstig ermöglicht.
german	2022	Pre-ChatGPT	2022-09-21	«Agilität ist kein IT-Thema – alles wird agil»
german	2022	Pre-ChatGPT	2022-08-22	Ahmad Nawid Manzoor wurde in Deutschland nicht als Ortskraft anerkannt.
german	2022	Pre-ChatGPT	2022-08-22	Ähnlich äußerte sich dort auch Niklas Schrader, innenpolitischer Sprecher der Linke-Fraktion.
german	2022	Pre-ChatGPT	2022-10-12	Ähnliches erlebt Manchester City gegen den FC Kopenhagen.
german	2022	Post-ChatGPT	2022-12-13	Ähnliche Techniken wurden schon früher zur Untersuchung des Gehirns eingesetzt, aber sie nutzten eine Kappe mit mehreren Glasfaserkabeln, was das Gerät schwer und somit kaum geeignet für Neugeborene macht.
german	2022	Pre-ChatGPT	2022-07-03	Ähnliche Thesen wie Kollmorgen vertritt auch der an der Universität in München lehrende Wirtschaftshistoriker Davide Cantoni.
german	2022	Pre-ChatGPT	2022-07-13	Ähnliche Untersuchungen seien schon zu Opfern der NS-Vernichtungslager Sobibor und Treblinka durchgeführt worden.
german	2022	Pre-ChatGPT	2022-01-20	Ähnlich gelagert ist die Opern-Tiefgarage in München, aber hier käme niemand auf die Idee, die Garage weiter auszubauen, im Gegenteil, von Schließung war schon die Rede.
german	2022	Pre-ChatGPT	2022-01-21	Ähnlich hatte sich am Donnerstag der Charité-Vorstand Heyo Kroemer geäußert.
german	2022	Pre-ChatGPT	2022-11-30	Ähnlich sieht es übrigens bei der Grippe-Impfung aus, auf welche dieses Jahr ungewöhnlich wenige Franzosen zurückgreifen mochten.
german	2022	Pre-ChatGPT	2022-01-09	Ähnlich viele Neuinfektionen gab es nur während der vierten Welle Ende 2021, in der bis zu 15.809 Fälle gemeldet wurden.
german	2022	Pre-ChatGPT	2022-03-01	Ähnlich, wenn er seinen Vater traf, an seine Schwestern dachte.
german	2022	Pre-ChatGPT	2022-05-05	Ajax liegt in der Tabelle der Eredivisie nur vier Punkte vor der PSV Eindhoven mit Trainer Roger Schmidt und Ex-Weltmeister Mario Götze.
german	2022	Pre-ChatGPT	2022-09-22	Aktienkurse von Robinhood und Virtu legen mehr als zehn Prozent zu.
german	2022	Pre-ChatGPT	2022-08-02	Aktienkurs ist mit rund 15 Euro je Aktie auch historisch gesehen extrem niedrig.
german	2022	Pre-ChatGPT	2022-05-13	Aktien New York Ausblick: Schwache Woche endet mit Gewinnen - Twitter sacken ab.
german	2022	Pre-ChatGPT	2022-10-20	Aktionäre und Analysten von NMG sind eingeladen, am Donnerstag, dem 20. Oktober 2022, um 10:30 Uhr ET an einem Webcast-Investor-Briefing teilzunehmen.
german	2022	Pre-ChatGPT	2022-01-24	Aktive, reflektierte Erinnerungskultur ist in unserer Zeit enorm wichtig.
german	2022	Pre-ChatGPT	2022-11-25	Aktuell befinden sich 131 positiv getestete Personen in Quarantäne.
german	2022	Pre-ChatGPT	2022-01-07	Aktuelle Informationen zum Notfahrplan durch das Abellio-Aus finden sich auch unter mobil.
german	2022	Post-ChatGPT	2022-12-19	Aktuelle Smart-TVs passen eigentlich recht gut zu den Ansprüchen eines PC-Spielers.
german	2022	Post-ChatGPT	2022-12-02	Aktuell gehe man von 200.000 fehlenden Vollzeitkräften aus, sagte Bienstein.
german	2022	Post-ChatGPT	2022-12-27	Aktuell gibt es einige Angebote, die die UVP allerdings untertreffen.
german	2022	Pre-ChatGPT	2022-08-17	Aktuell hinzugekommen ist seit dem Überfall Russlands auf die Ukraine die Angst vor einem neuen Weltkrieg.
german	2022	Pre-ChatGPT	2022-04-20	Aktuell kann der Libanon Weizen für gerade noch zwei Monate lagern.
german	2022	Pre-ChatGPT	2022-03-11	Aktuell, sagte Geschäftsführer Bernhard Auer, laufe der Markt noch gut, der Beton werde auf den Baustellen für den Koralm- oder den Karawankentunnel eingesetzt: „Auch für Eisenbahntrassen in Slowenien zum Beispiel ist Beton einfach ein Grundprodukt.“
german	2022	Pre-ChatGPT	2022-02-08	Al Bano habe darauf bestanden, dass sie alle Liebesbriefe ihres Kurzzeit-Verlobten Stash de Rola – britischer Musiker und Enfant Terrible der Swinging Sixties – vor seinen Augen verbrenne.
german	2022	Pre-ChatGPT	2022-04-20	Alec Baldwin feuert beim Dreh mit einer Requisitenwaffe - eine Kamerafrau wird tödlich getroffen, der Regisseur verletzt.
german	2022	Pre-ChatGPT	2022-11-25	Alexander Gruß vom Marktamt bestätigt: „Das Thema Glühwein wird sehr ernst genommen.
german	2022	Pre-ChatGPT	2022-10-17	Alex Hofstetter (links) und Michael Fally bei „Krone oder Kasperl“
german	2022	Pre-ChatGPT	2022-04-22	Alex Marquez beendete den Trainingsfreitag auf Platz elf mit knapp einer Sekunde Rückstand auf seinen Bruder.
german	2022	Pre-ChatGPT	2022-03-04	All das ist keine Raketenwissenschaft, sondern eine naheliegende Dimension des Menschseins.
german	2022	Pre-ChatGPT	2022-04-01	Alle anderen, die an der Maskenpflicht festhalten, können sich dann ja mit den Corona-Jüngern vergnügen.
german	2022	Pre-ChatGPT	2022-06-19	Alle, die angemeldet waren, sind gekommen zum Bambini-Lauf: Die 500 Meter vorbei am Mercedes Benz-Museum für die Jahrgänge 2016 und jünger eröffnen den 29.
german	2022	Pre-ChatGPT	2022-02-14	Alle, die nicht geimpft oder genesen sind oder keine Auskunft zu ihrem Impfstatus geben möchten, können sich online oder telefonisch beraten lassen oder eine Kurzberatung an einem Notfallschalter vor Ort wahrnehmen, hieß es weiter.
german	2022	Pre-ChatGPT	2022-10-18	Alle diese romanischen Sprachen erfreuen sich in der deutschen Schülerschaft in den letzten Jahren wachsender Beliebtheit.
german	2022	Post-ChatGPT	2022-12-30	Alle drei Elternbeiräte weisen auch auf die Enge des Schulhofes während der Arbeiten hin.
german	2022	Pre-ChatGPT	2022-01-05	Alle drei Jahre inszeniert der Verein Operette Sirnach mit Profis und Laien ein neues Stück und führt dieses dann jeweils während mehrerer Wochen im Sirnacher Dreitannensaal auf.
german	2022	Pre-ChatGPT	2022-03-14	«Alle drei müssen in einem Boot sein, damit alle überleben können.»
german	2022	Post-ChatGPT	2022-12-29	"Allein damit, dass wir – verärgert jedes Mal – überlegen müssen: Wo setze ich jetzt den Doppelpunkt und wo setzte ich das ""innen"", ist schon etwas erreicht."
german	2022	Pre-ChatGPT	2022-09-24	Allein die deutsche Metal-Band Rammstein ist vier Mal gebucht, außerdem tritt der US-Rockstar Bruce Springsteen auf.
german	2022	Post-ChatGPT	2022-12-29	Allein die Körperschaftssteuer sowie die Einkommenssteuer spülten 2020-2022 37 Milliarden Euro in die Staatskassa.
german	2022	Pre-ChatGPT	2022-05-20	Alleine die „Frauen im Sozialen Bereich“ etwa sammelten in ihren hiesigen Gruppen mehr als 560 Euro, die Geflüchteten vor Ort zugute kommen sollen.
german	2022	Pre-ChatGPT	2022-01-24	Allein für die Strecke von Nairobi nach Amsterdam brauchte das Flugzeug mehr als neuneinhalb Stunden.
german	2022	Pre-ChatGPT	2022-09-23	Allein im August stieg die Zahl ausländischen Besucher gegenüber dem Vorjahreszeitraum um 52,32 Prozent und erreichte die Zahl von 6,3 Millionen Türkei-Urlaubern.
german	2022	Pre-ChatGPT	2022-01-23	Allein im Januar kann die Aktie mehr als acht Prozent zulegen, obwohl auch Bayer am Freitag mit einem Minus von mehr als zwei Prozent einen Schlag ins Kontor hinnehmen musste.
german	2022	Pre-ChatGPT	2022-09-11	Allein im Nordwesten des Landes hat man in diesem Jahr schon mehr als 7,4 Milliarden Dollar in den Straßenbau investiert.
german	2022	Post-ChatGPT	2022-12-30	Alle Landtagsfraktionen haben sich gegen ein Böllerverbot ausgesprochen.
german	2022	Pre-ChatGPT	2022-05-05	Alle Marvel-Fans sollten vorerst also mit keiner zweiten Staffel von Moon Knight rechnen.
german	2022	Pre-ChatGPT	2022-07-05	Alle Museen können am letzten Samstag im August mit nur einem Ticket besucht werden.
german	2022	Pre-ChatGPT	2022-09-20	Alle mutmaßlichen Opfer wurden damals nach dem Suizid des Lehrers vom LKA einvernommen.
german	2022	Pre-ChatGPT	2022-01-23	Allenfalls wird der Transfer vorab als Leihgeschäft aufgegleist, mit einer Übernahme ab Sommer.
german	2022	Pre-ChatGPT	2022-05-10	Alle Patienten werden mit den Spezialistenteams vom Zentrumsspital besprochen und die Therapiestrategien werden gemeinsam festgelegt.
german	2022	Pre-ChatGPT	2022-01-15	Aller Bemühungen zum Trotz konnten die Macher offenbar keinen Kompromiss mit der USK finden.
german	2022	Pre-ChatGPT	2022-04-05	Allerdings bilden diese trotzdem ein Nadelöhr - denn Truck-Kabinen oder Bus-Fahrgestelle werden letztlich auch nicht benötigt, wenn die Fahrzeuge ohne die benötigte Elektronik ohnehin nicht zu Ende gebaut werden können.
german	2022	Pre-ChatGPT	2022-06-03	Allerdings führe nicht jedes Gespräch zum Abschluss eines Arbeitsvertrages.
german	2022	Pre-ChatGPT	2022-11-21	Allerdings hat die spezielle Subpixelstruktur auch einen Haken: Zum Teil sind Farbsäume an Kanten mit hohem Kontrast auszumachen, zumindest ist dies beim besagten Alienware-Monitor mit der Fall.
german	2022	Pre-ChatGPT	2022-09-01	Allerdings hat ein Land weiterhin eine besonders hohe Arbeitslosenquote.
german	2022	Pre-ChatGPT	2022-09-07	Allerdings hat sich der am Wochenende mit zwei Ausschlüssen (Christoph Murauer und Michael Wenigwieser sahen in den letzten Spielminuten Rot) selbst geschwächt.
german	2022	Post-ChatGPT	2022-12-27	Allerdings ist das ziemlich schwierig, weil schon die Definition dessen, was Gleichgewicht bedeutet, zwischen zwei Partnern höchst unterschiedlich sein kann.
german	2022	Pre-ChatGPT	2022-09-22	Allerdings ist die Lösung des Problems vergleichsweise einfach.
