language	year	period	date	sentence
german	2024	Post-ChatGPT	2024-11-19	Aber bis zuletzt dürften die Verhandlungen auf Messers Schneide stehen.
german	2024	Post-ChatGPT	2024-10-18	Aber dann erinnert er sich reumütig an sein Vorhaben, eine Diät zu machen.
german	2024	Post-ChatGPT	2024-10-31	Aber dann schneiden sich eben doch die Themen mit ihrem Lebensalltag.
german	2024	Post-ChatGPT	2024-11-07	Aber das ist die vielleicht schwerste Aufgabe, die wir bewältigen müssen“, sagte Knop.
german	2024	Post-ChatGPT	2024-06-20	Aber das Jüdische Filmfestival Berlin Brandenburg will alle Facetten der jüdischen Gegenwart, Geschichte und Zukunft zeigen.
german	2024	Post-ChatGPT	2024-08-25	Aber das schöne Wetter hat schon Langzeiturlaub in der Region gebucht.
german	2024	Post-ChatGPT	2024-05-08	Aber das, was der Maturand in dem erwähnten Text in der NZZ gemacht hat, sollten sie ebenfalls mitbringen: Er hat sich dank KI in kürzester Zeit viel Wissen angeeignet.
german	2024	Post-ChatGPT	2024-08-05	Aber das Wichtigste sei, sagt er im Moment der Enttäuschung, dass er für seine Familie, seine Frau und Freunde da sei.
german	2024	Post-ChatGPT	2024-04-17	Aber die geschäftstüchtigen Städter haben die (Bauern-)Schläue der „Landeier“ unterschätzt.
german	2024	Post-ChatGPT	2024-08-16	«Aber die Leute sind nun einmal hier, sie sind mit dem Ort verbunden und wollen nicht weg.»
german	2024	Post-ChatGPT	2024-10-25	Aber die Mittel reichen nicht - in diesem Fall wurden bereits Aufträge von knapp 1,7 Millionen Euro erteilt.
german	2024	Post-ChatGPT	2024-04-03	Aber diese Proteste bleiben in der familiären Sphäre und erreichen nicht die politische.
german	2024	Post-ChatGPT	2024-01-31	Aber dies ist, so verlangt es die Tradition, die Stunde der Abrechnung mit der Regierungspolitik.
german	2024	Post-ChatGPT	2024-09-04	Aber die Stadt darf die höheren Gehälter gar nicht zahlen, obwohl sie kann.
german	2024	Post-ChatGPT	2024-02-09	Aber durch die Luftverschmutzung seien die Blüten für die nachtaktiven Schmetterlinge kaum oder gar nicht mehr wahrnehmbar.
german	2024	Post-ChatGPT	2024-01-30	Aber eben: Die Geschichte der Station hat in Koppigen begonnen.
german	2024	Post-ChatGPT	2024-06-14	"Aber ein `absolut sicheres` Turnier kann niemand gewährleisten"", so der CDU-Politiker."
german	2024	Post-ChatGPT	2024-05-06	Aber eine Politik des «dritten Weges», der Äquidistanz, wird massiv erschwert durch die chinesische Haltung zum Ukraine-Krieg.
german	2024	Post-ChatGPT	2024-10-07	"Aber ein Jahr Krieg habe auch ""unvorstellbares Leid über die palästinensische Bevölkerung im Gazastreifen gebracht""."
german	2024	Post-ChatGPT	2024-03-12	Aber: Er habe Kickl bisher immer „als Gegner“ erlebt, wenn es um seinen Koalitionspartner FPÖ gegangen sei.
german	2024	Post-ChatGPT	2024-09-27	Aber es bleibt die Herausforderung, wie sich Journalismus und andere Webseiten finanzieren, wenn weniger Klicks auf Originalquellen entstehen.
german	2024	Post-ChatGPT	2024-07-05	Aber es gehört auch dazu, dass wir heute alle traurig sind.“
german	2024	Post-ChatGPT	2024-01-17	Aber es geht uns nicht darum, Politikberatung zu machen.
german	2024	Post-ChatGPT	2024-10-05	Aber es ist definitiv der Traum eines 15-Jährigen.
german	2024	Post-ChatGPT	2024-08-08	«Aber es ist klar, dass informiert werden muss, sobald das Risiko klar erkannt wurde.»
german	2024	Post-ChatGPT	2024-02-11	Aber gerade in unserer Situation ist es entscheidend, die Punkte mitzunehmen über Wille, Einsatz und Kampf.
german	2024	Post-ChatGPT	2024-06-07	Aber Hauptsache, die Männer rollen weiterhin mit ihrer A-Klasse aufs Trainingsgelände.
german	2024	Post-ChatGPT	2024-11-15	Aber hier ist der Pass für Familien besonders günstig.
german	2024	Post-ChatGPT	2024-03-12	"Aber ich befehle mir und ich befehle dir, dich von dieser Angst nicht kontrollieren zu lassen"", appellierte der 50-Jährige."
german	2024	Post-ChatGPT	2024-10-28	Aber ich bin in beiden Kulturen zu Hause.
german	2024	Post-ChatGPT	2024-06-29	Aber ich denke, Sonntag oder die Etappe am Dienstag wird super hart für die Favoriten“, sagte er vor dem Etappenstart.
german	2024	Post-ChatGPT	2024-11-28	Aber ich merke auch, dass ich mich unwohler fühle, je mehr ich mir Gedanken darüber machen muss.
german	2024	Post-ChatGPT	2024-06-23	Aber ich merke, dass den Begriff weniger Menschen verstehen als das Wort „Influencer“, das ich wie gesagt auch nicht mag, weil es so negativ klingt.
german	2024	Post-ChatGPT	2024-11-09	Aber ich setze die Spiele nicht höher an als Weltmeisterschaften.
german	2024	Post-ChatGPT	2024-09-16	Aber in Deutschlands und Österreichs Großstädten fühlen sich die Fachleute gut gewappnet.
german	2024	Post-ChatGPT	2024-07-27	"Aber jetzt freue ich mich wieder, bei der Mannschaft zu sein"", sagte Pacho nach seiner Ankunft."
german	2024	Post-ChatGPT	2024-12-30	Aber keine Anrede ist doch immer noch besser als „Hi Fans“, „Tach zusamm‘“! oder „Smartphone weg und aufgepasst!“
german	2024	Post-ChatGPT	2024-01-17	Aber mal zurück zum Anfang – wie genau soll das denn eigentlich alles funktionieren, ganz konkret?
german	2024	Post-ChatGPT	2024-09-07	Aber manchmal muss man auch die Gelegenheit beim Schopfe packen, man bekommt ja nicht permanent Anfragen.»
german	2024	Post-ChatGPT	2024-07-05	Aber man könne sich vorstellen als Betreiber eines weiteren Wohnheims zu fungieren.
german	2024	Post-ChatGPT	2024-06-15	Aber Moment … Bei einem Gaming-Tisch, bei dem das Besondere ein LED-Band und die Höhenverstellbarkeit ist, irgendwie sinnlos, denn für diese Funktionen benötigt er Strom.
german	2024	Post-ChatGPT	2024-08-24	Aber nicht jedes Werk versucht es einem mit dem Vorschlaghammer einzutrichtern.
german	2024	Post-ChatGPT	2024-10-14	Aber nicht nur bei den Herren, sondern auch bei den Damen gab es herausragende Leistungen zu bestaunen.
german	2024	Post-ChatGPT	2024-02-24	Aber nicht nur das: Die vier Polizisten mussten, um nicht selbst verletzt zu werden, einen Satz zur Seite machen.
german	2024	Post-ChatGPT	2024-06-19	Aber schon in den Spätzügen seiner Präsidentschaft gab es Leute, die Russland am liebsten zerstören wollten, die den Zerfall der Sowjetunion gerne zum Ausgangspunkt genommen hätten, auch Russland zu erledigen.
german	2024	Post-ChatGPT	2024-02-25	Aber: Seit Beginn des russischen Überfalls gibt es in der Stadt kein sauberes Trinkwasser mehr.
german	2024	Post-ChatGPT	2024-05-04	Aber selbst wenn der beste Herrenausstatter mich ins edelste Tuch kleidet: Nach zehn Minuten sieht mein Anzug aus, als hätte ich ihn aus dem Rotkreuzsack gefischt und anschliessend in ihm geschlafen.
german	2024	Post-ChatGPT	2024-02-17	Aber sie waren sich sicher, dass ihre Liebe für immer halten wird.
german	2024	Post-ChatGPT	2024-06-03	Aber sollen wir deswegen mit diesen Ländern die Wirtschaftsbeziehungen wirklich abbrechen?
german	2024	Post-ChatGPT	2024-04-11	Aber ‹Super Gold›, das die internationale Jury nur an 200 der über 4000 eingereichten Käsesorten vergibt, ist schlicht sensationell.»
german	2024	Post-ChatGPT	2024-08-28	"Aber über solche Dinge sollte man sich natürlich informieren, bevor man sich einen Hund anschafft"", ärgert sie sich."
german	2024	Post-ChatGPT	2024-07-13	Aber um den FNP noch ändern zu können, müsse man eine politische Mehrheit finden.
german	2024	Post-ChatGPT	2024-07-08	Aber von einer Vorsitzenden einer Partei darf erwartet werden, dass sie konkrete Vorschläge für ein politisches Problem macht, die auch im Einklang mit unserem Rechtssystem stehen.
german	2024	Post-ChatGPT	2024-07-21	Aber vor allem wegen Covid, dass mich als Hauptsongwriter der Band ziemlich aus der Bahn geworfen hat, hat es nach dem letzten Album von 2017 doch ein wenig länger gedauert.
german	2024	Post-ChatGPT	2024-04-28	Aber vor der Ende Mai anstehenden Aufstiegsrunde in die 2. Liga machten die Hessen den Gastgebern vor gut 900 Zuschauern in der Glockenspitzhalle mit nur neun Feldspielern das Leben lange schwer genug.
german	2024	Post-ChatGPT	2024-09-23	Aber was die Wähler anstatt der befürchteten Flut von Deepfakes oft sehen, ist cartoonartig und augenfällig absurd, so sehr, dass auch die naivsten Betrachter es nicht ernst nehmen könnten.
german	2024	Post-ChatGPT	2024-11-16	Aber wenn Colapinto zu Red Bull geht, wird er die Garage mit Max Verstappen teilen, nicht mit den Fans und Politikern, und es gibt einfach noch keinen Beweis dafür, dass er für einen der härtesten Jobs in der Formel 1 bereit ist.
german	2024	Post-ChatGPT	2024-03-12	Aber wenn die beiden in den Ring steigen und die Angelegenheit im Schachboxen klären würden, wäre das sicher lustig.
german	2024	Post-ChatGPT	2024-08-18	Aber wenn man bei einem Spiel wie heute den letzten Punch setzt und wirklich weiterkommt, dann wäre es unglaublich.»
german	2024	Post-ChatGPT	2024-10-15	Aber wenn man dann auf den Platz kommt und spielen darf, will man zeigen, was man kann.
german	2024	Post-ChatGPT	2024-04-18	Aber wenn Sie lange fahren, haben Sie irgendwann Schmerzen in der Schulter.
german	2024	Post-ChatGPT	2024-11-27	«Aber wer weiss, vielleicht ist die Technik in einigen Jahren so weit, dass man es verantworten könnte.»
german	2024	Post-ChatGPT	2024-04-29	Aber wir machen es nicht und wir wissen, warum wir es nicht machen.
german	2024	Post-ChatGPT	2024-11-23	Aber wo wir schon bei Pizza sind: Die Frage nach den Toppings ist so alt wie Italien selbst.
german	2024	Post-ChatGPT	2024-10-26	Aber zum einen war ihre Zeit sehr knapp.
german	2024	Post-ChatGPT	2024-07-26	Aber zunächst einmal braucht es viel Kapital und Kraft, um eine Sanierung zu realisieren.
german	2024	Post-ChatGPT	2024-09-21	Abgasskandal im Jahre 2014/2015 bildet einen zentralen Ausgangspunkt des Krankheitsverlaufs.
german	2024	Post-ChatGPT	2024-06-19	Abgelöst wird die Tarifstufe nun von Glasfaser 1000, die bei gleichem Downstream einen Upstream von 500 Megabit pro Sekunde bietet und statt 79,95 Euro nun 69,95 Euro kostet.
german	2024	Post-ChatGPT	2024-11-03	Abgesehen davon, dass die Rennleitung eine Session wohl eher nicht freigeben würde, wenn nur eine Auto eine Chance auf eine Verbesserung haben würde.
german	2024	Post-ChatGPT	2024-03-07	Abgesehen davon gefällt ihm das Leben auf den Schienen sehr gut.
german	2024	Post-ChatGPT	2024-09-14	Abhängig vom Wochenstart bleibt eine Gegenbewegung zu erwarten, die das August-Hoch noch einmal testen würde.
german	2024	Post-ChatGPT	2024-10-26	Abhängig von Standort und Klima braucht eine Holzfassade ca. alle 3 bis 7 Jahre einen neuen Schutzanstrich.
german	2024	Post-ChatGPT	2024-12-17	ABO Energy hat 90 Prozent der Anteile am Projekt Toqlukuti'k Wind & Hydrogen an den dänischen Investor Copenhagen Infrastructure Partners (CIP) übertragen.
german	2024	Post-ChatGPT	2024-12-11	Ab ORF-Reporter Fritz Orter 2017 in Syriens Hauptstadt zu sehen.
german	2024	Post-ChatGPT	2024-03-27	Abpfiff: Langsam wird es auch duster über der Halbinsel Schaltis.
german	2024	Post-ChatGPT	2024-07-09	"Abschließend hält Ofenauer fest: ""Die haltlosen Vorwürfe der FPÖ-Proponenten Reifenberger und Bors zeigen, wie sehr die Freiheitlichen sich mühen, von ihrer eigenen Substanzlosigkeit abzulenken – wohl auch aufgrund des beginnenden Wahlkampfes."
german	2024	Post-ChatGPT	2024-06-27	Abschließend werden anhand der gewonnen Erkenntnisse ein Prognosemodul und ein Informationssystem entwickelt, um Bürgerinnen und Bürger sowie Einsatzkräfte frühzeitig über Extremwetterereignisse zu informieren.
german	2024	Post-ChatGPT	2024-09-09	Abschluss des Ferienspaßes im Oberen Gäu wurde am Freitagnachmittag auf dem Gelände der Grundschule in gefeiert.
german	2024	Post-ChatGPT	2024-04-05	Abseits der großen Geldsummen und Social Media-affinen Boxern erhält der Kampfsport dadurch eines auf jeden Fall: Aufmerksamkeit.
german	2024	Post-ChatGPT	2024-03-04	Ab sofort ist es nicht mehr möglich, in den Bereich hineinzufahren.
german	2024	Post-ChatGPT	2024-07-24	Ab Sommer 2024 sind La Première-Suiten auf ausgewählten 777-300ER-Flugzeugen verfügbar, die nach Abidjan, Dubai, Los Angeles, Miami, New York-JFK, San Francisco, Sao Paulo, Singapur, Tokio-Haneda und Washington fliegen.
german	2024	Post-ChatGPT	2024-10-09	Absurd sei ebenso, dass ein belgisches EP-Mitglied Ungarn über Rechtsstaatlichkeit belehrt, nachdem eine Konferenz über Rechtsstaatlichkeit in Brüssel kürzlich verboten wurde.
german	2024	Post-ChatGPT	2024-05-14	Abteilungsleiter Michael Petersheim erklärt: „Wir waren ja bis zum letzten Jahr als TTZ Altstadt-Kirkel mit dem TV Altstadt zusammen.
german	2024	Post-ChatGPT	2024-12-05	Ab Temperaturen unter minus 10 Grad Celsius sind keine langen Touren mehr möglich.
german	2024	Post-ChatGPT	2024-05-10	Abuja - Prinz Harry und seine Ehefrau Herzogin Meghan sind am Freitag zu einem dreitägigen Besuch in Nigeria eingetroffen.
german	2024	Post-ChatGPT	2024-07-13	"Ab und zu ist sogar ein ""Bitte"" oder ""Danke"" zu hören - so Freund J. es vorgesagt hat."
german	2024	Post-ChatGPT	2024-02-23	Ab wann gibt es das Bast flächendeckend im Burgenland?
german	2024	Post-ChatGPT	2024-03-18	Abwehr am Netz: Clara Holzhüter und Christine Pieper (11) stellen den Block gegen Greta Gottsmann.
german	2024	Post-ChatGPT	2024-04-29	Achten Sie schließlich darauf, dass Sie das Fahrzeug gut warten, indem Sie den Öl- und Wasserstand, die Reifen und die Bremsen vor Fahrtantritt und während der Reise überprüfen.
german	2024	Post-ChatGPT	2024-06-03	Acht Treffer standen am Ende auf der Anzeigetafel eines spektakulären Spiels.
german	2024	Post-ChatGPT	2024-01-17	Acht Turniersiege, Ryder Cup-Teilnahme und ein 22. Platz in der Weltrangliste standen im Verlaufe seiner Karriere zu Buche.
german	2024	Post-ChatGPT	2024-07-06	AC Wals-Ringer Markus Ragginger jubelte in Madrid über die Goldmedaille beim Weltcupturnier in Madrid.
german	2024	Post-ChatGPT	2024-09-08	Ad Astra entführt in eine Zukunft, in der es der Menschheit erfolgreich gelungen ist, den Weltraum zu erobern.
german	2024	Post-ChatGPT	2024-01-15	AfD-Chef Tino Chrupalla kann sich angeblich »an nichts erinnern«
german	2024	Post-ChatGPT	2024-03-31	AfD mischt sich in Kosovo-Konflikt ein – „Konsequent auf Seiten des Aggressors“
german	2024	Post-ChatGPT	2024-04-11	AfD-Vertreter würden bei ihren Äußerungen immer wieder zwischen dem deutschen Staatsvolk und der ethnischen Identität unterscheiden, sagte der Anwalt des Verfassungsschutzes, Wolfgang Roth.
german	2024	Post-ChatGPT	2024-02-13	Ägypten fürchtet für den Fall einer Militäroffensive auf Rafah, dass es zum Ansturm verzweifelter Palästinenser auf die ägyptische Halbinsel Sinai kommen könnte.
german	2024	Post-ChatGPT	2024-04-17	Ähnlich lobende Worte fand auch Scarlett Germaine Gartmann-Reus nach ihrem zweiten Platz – direkt vor der Aachenerin – mit Fänomenal in der Klasse M. „Wir waren beide schon ein bisschen beeindruckt.
german	2024	Post-ChatGPT	2024-06-03	Ähnlich rührende Worte, die Matthias Schweighöfer heute für Ruth Maria Kubitschek findet, fand die Schauspielerin auch damals für ihren Kollegen: „Matthias Schweighöfer war wunderbar.
german	2024	Post-ChatGPT	2024-05-03	AI vorzustellen, ein Beweis für unsere Bemühungen der letzten Jahre, bei der Einführung neuester Technologien zur Umgestaltung der Kundenbeziehung führend zu sein.
german	2024	Post-ChatGPT	2024-01-15	AKTIE IM FOKUS: Lanxess steigen - 'HB': Treibt Verkauf von Polyurethan-Sparte an FRANKFURT (dpa-AFX) - Die Aktien von Lanxess haben am Montag nach einem Pressebericht zum Kunststoff-Geschäft angezogen und damit zu den besten Werten im MDax gezählt.
german	2024	Post-ChatGPT	2024-08-02	AKTIEN IM FOKUS: Amazon und Intel ziehen Techwerte weiter nach unten FRANKFURT/NEW YORK (dpa-AFX) - Nach mit Enttäuschung aufgenommenen Quartalsberichten von Intel und Amazon bleiben die jüngst schwachen Techwerte auch zum Wochenschluss unter Druck.
german	2024	Post-ChatGPT	2024-07-30	AKTIEN IM FOKUS: Gesenkte Absatzprognose von Paccar drückt auf Daimler Truck FRANKFURT (dpa-AFX) - Reduzierte Marktprognosen des US-Nutzfahrzeugherstellers Paccar für Nordamerika haben am Dienstag auch die Aktien von Daimler Truck belastet.
german	2024	Post-ChatGPT	2024-01-19	Aktive Sprayer-Szene in Geretsried: Polizei ergreift Maßnahmen – „Geht um Territorien“
german	2024	Post-ChatGPT	2024-04-08	Aktiv war Paul Niemann auch im örtlichen Schützenverein.
german	2024	Post-ChatGPT	2024-06-11	Aktuell droht dem 31-Jährigen daher vorerst ein Platz auf der Bank.
german	2024	Post-ChatGPT	2024-05-14	Aktuell kann er laut Maier aus 108 Betrieben mit einer Gesamtfläche von 22 600 Quadratmetern auswählen – oder einfach mal wieder auf eines der Ämter gehen.
german	2024	Post-ChatGPT	2024-08-03	Aktuell kommt es besonders in und auf Mallorca zu wütenden Protesten gegen den Tourismus.
german	2024	Post-ChatGPT	2024-08-13	Aktuell läuft noch die Bestandsaufnahme, die Strecke bleibt aber auf jeden Fall mindestens bis Montag (19. August) gesperrt.
german	2024	Post-ChatGPT	2024-04-06	Aktuell liegt der Umsatz von Schwarz-Produktion bei 3,4 Milliarden Euro.
german	2024	Post-ChatGPT	2024-03-08	Aktuell scheitere es aber meist noch an der Wirtschaftlichkeit, Fehleranfälligkeit und Leistungsbreite der Roboter und an den Kompetenzstrukturen in der Gastronomiebranche.
german	2024	Post-ChatGPT	2024-12-17	Aktuell sind Felix Nmecha und Pascal Groß im Zentrum gesetzt, auch Marcel Sabitzer und Emre Can können dort spielen - und Giovanni Reyna stellt nach überstandener Leistenzerrung eine weitere Option dar.
german	2024	Post-ChatGPT	2024-02-27	Aktuell sind in OÖ knapp 1600 Krankenstände, die bei der Gesundheitskasse gemeldet sind, auf Influenza zurückzuführen - zehnmal so viele laborieren an Husten und Schnupfen.
german	2024	Post-ChatGPT	2024-08-03	Aktuell sind vor allem die A39 und A2 von Sperrungen betroffen.
german	2024	Post-ChatGPT	2024-05-21	Aktuell wachsen bei uns zum Beispiel die Bereiche Computerwissenschaften, Chemie, Physik, Lebenswissenschaften, und Astrophysik.
german	2024	Post-ChatGPT	2024-12-17	Aktuell wird der Markt für KI-Plattformen von Unternehmen wie Microsoft, Palantir, OpenAI, Google und AWS angeführt, ist jedoch weiterhin sehr fragmentiert.
german	2024	Post-ChatGPT	2024-11-22	Aktuell zählt Bluesky 18,5 Millionen Nutzer, mit täglich über einer Million neuen Anmeldungen.
german	2024	Post-ChatGPT	2024-06-17	"Albert Ostermaier im Interview über Fußball: ""Heiliges Spiel in unheiliger Welt"
german	2024	Post-ChatGPT	2024-01-19	Alexander Lukaschenko wünschte den Mitarbeitern und Veteranen des Rettungsdienstes Gesundheit, Glück und Wohlergehen.
german	2024	Post-ChatGPT	2024-01-05	Alexander Schrems tritt voraussichtlich im Februar mit neuer Liste an.
german	2024	Post-ChatGPT	2024-07-10	Alexander Steinbeis, vor seiner Intendanz in Bad Kissingen Direktor des Deutschen Symphonie-Orchesters Berlin, zehrt vom Mythos der Stadt und schreibt ihn in seiner Dramaturgie weiter.
german	2024	Post-ChatGPT	2024-02-16	Alexej Nawalny hat für seine Überzeugungen mit seinem Leben bezahlt.
german	2024	Post-ChatGPT	2024-10-23	Alex Pohl wurde 1977 in Karl-Marx-Stadt, heute Chemnitz, geboren, er studierte Elektrotechnik an der dortigen Technischen Universität, wurde Ingenieur, Tontechniker und Berufsmusiker.
german	2024	Post-ChatGPT	2024-08-14	Alex Wolf, geschäftsführender Gesellschafter von Kingswood, sieht es als Aufgabe Unternehmen dabei zu helfen, ihr volles Potenzial auszuschöpfen, indem ihnen Kapital zur Verfügung gestellt wird.
german	2024	Post-ChatGPT	2024-11-22	Alfred Loidl, Vorstand der Österreichischen Postbus AG, ergänzte: „Die Busse werden 700.000 Liter weniger Diesel verbrauchen als jetzt.“
german	2024	Post-ChatGPT	2024-12-19	Alkohol- und Drogeneinfluss scheinen bei Angriffen auf die Berufsfeuerwehr zudem einen stärkeren Einfluss zu haben.
german	2024	Post-ChatGPT	2024-09-16	Alle anderen Katastralen wären nach wie vor erreichbar.
german	2024	Post-ChatGPT	2024-05-23	Alle Bürger seien herzlich eingeladen, sich dem Bündnis anzuschließen.
german	2024	Post-ChatGPT	2024-04-28	Alle erschrecken und zucken zusammen – außer Milan, der laut lacht: „Hupe!“
german	2024	Post-ChatGPT	2024-05-23	Alle Gruppen, denen die Organisation das Deutschsein abspreche, würden dabei »als pauschal kriminell abgewertet«.
german	2024	Post-ChatGPT	2024-02-01	Allein am Standort in Schwarzenbach am Wald (Kreis Hof) sind weit über hundert Mitarbeiter betroffen.
german	2024	Post-ChatGPT	2024-11-21	"Allein der semantische Dualismus, Israel auf eine Stufe mit der Hamas zu stellen, grenzt an Unverfrorenheit"", sagte Schuster."
german	2024	Post-ChatGPT	2024-05-18	"Allein die Bezeichnung ""Institut für Staatspolitik"" macht das deutlich - klang das doch eher nach der Forschungseinrichtung einer renommierten Universität als nach dem, was es tatsächlich war."
german	2024	Post-ChatGPT	2024-10-25	Alleine der Spruch von Kickl und Fürst nach deren Rede mit Heimat und immerwährende Neutralität ist vielsagend.
german	2024	Post-ChatGPT	2024-12-02	Alleine dieser Anblick ist ebenso spannend wie interessant, kennen die Fans doch meist nur den erwachsenen Hexer.
german	2024	Post-ChatGPT	2024-05-11	Alleinerziehende müssen nicht nur allein die Vereinbarkeit von Beruf und Familie hinbekommen, sondern brauchen auch mehr Geld für ihre Ein-Eltern-Familie.
german	2024	Post-ChatGPT	2024-10-30	Allein in der Schlacht um Verdun rettete ihre Erfindung über 20 Menschen das Leben.
german	2024	Post-ChatGPT	2024-06-05	Allein in Köln werden 2400 Polizisten in Zwölf-Stunden-Schichten eingesetzt.
german	2024	Post-ChatGPT	2024-02-09	Allein in wurden voriges Jahr 1,7 Millionen Autos umgeschlagen, je zur Hälfte Export und Import.
german	2024	Post-ChatGPT	2024-01-15	Allein seit Jahresbeginn verlor das Unternehmen an der Börse mehr als 40 Prozent an Wert.
german	2024	Post-ChatGPT	2024-05-06	Alle Instrumente und Fächer, die in der Musikschule erlernt werden können, wurden in verschiedenen Stationen vorgestellt und konnten sofort ausprobiert werden.
german	2024	Post-ChatGPT	2024-07-04	Allein von 2025 bis 2030 fehlten dem Schreiben zufolge von den für die nötigen 29,2 Milliarden Euro fast 17 Milliarden.
german	2024	Post-ChatGPT	2024-04-30	Allein Währungsverschiebungen, etwa eine Abwertung des US-Dollars, kann für Euro-Anleger erhebliche negative Konsequenzen haben.
german	2024	Post-ChatGPT	2024-11-14	Allein, was haben sie 60 Jahre später im Ukraine-Krieg zu suchen?
german	2024	Post-ChatGPT	2024-01-05	Alle mit einem Wunsch: Kunsthandwerker wie Töpfer, Filzer oder Hinterglasmaler bei der Arbeit zu erleben, ihnen dabei über die Schulter zu schauen.
german	2024	Post-ChatGPT	2024-04-06	Allen anderen wird empfohlen, ihr Fahrzeug auf dem Morisse-Parkplatz abzustellen und zu Fuß ins Tal zu gehen.
german	2024	Post-ChatGPT	2024-12-02	Allen voran Andrin Mathiuet und Lara Madin, welche jeweils Doppelgold in ihren Disziplinen gewannen.
german	2024	Post-ChatGPT	2024-08-14	Allen voran in puncto Führungsqualität und Mentalität habe der Niederländer den übrigen Bayern-Verteidigern einiges voraus, findet Hamann: „Er ist jemand, der den Mund aufmacht und seine Spieler besser macht.
